windowID,windowStart,windowEnd,packetCount,tcpPacketCount,udpPacketCount,tcpRatio,udpRatio,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,throughput,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,uniqueTCPStreams,avgTCPWindowSize,minTCPWindowSize,tcpSynCount,tcpAckCount,tcpFinCount,tcpRstCount,tcpPshCount,tcpSynOnlyCount,uniqueUDPSrcPorts,uniqueUDPDstPorts,avgInterArrivalTime,stdInterArrivalTime,minInterArrivalTime,maxInterArrivalTime,packetTo_loungeBulb,packetFrom_loungeBulb,packetTo_bedroomBulb,packetFrom_bedroomBulb,packetTo_camera,packetFrom_camera,packetTo_hub,packetFrom_hub,packetTo_plug,packetFrom_plug,tlsHandshakeCount,avgTLSRecordLen,avgUDPLen,DNSQueryCount,uniqueDNSQueries,label
2102,1774202244.7144284,1774202245.7144284,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23190.666666666668,2002.0,0,3,0,0,2,0,0,0,0.033065000000000004,0.020220629243423657,0.016251,0.055502,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2103,1774202247.7939215,1774202248.7939215,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23168.666666666668,1969.0,0,3,0,0,2,0,0,0,0.013572666666666669,0.01095376712977473,0.002321,0.024202,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2104,1774202262.0413637,1774202263.0413637,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23146.666666666668,1936.0,0,3,0,0,2,0,0,0,0.010936666666666666,0.006706175537020585,0.003833,0.017158,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbon
2105,1774202271.0681567,1774202272.0681567,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23408.666666666668,1771.0,0,3,0,0,2,0,0,0,0.031668999999999996,0.03455816389798509,3.5e-05,0.068551,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2106,1774202274.5663795,1774202275.5663795,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23102.666666666668,1870.0,0,3,0,0,2,0,0,0,0.008820666666666666,0.010108540761817865,0.002007,0.020435,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2107,1774202288.6968179,1774202289.6968179,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23080.666666666668,1837.0,0,3,0,0,2,0,0,0,0.03691866666666667,0.0395951169253651,0.004271,0.080962,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2108,1774202290.350038,1774202291.350038,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23780.666666666668,2887.0,0,3,0,0,2,0,0,0,0.0003353333333333333,9.218098140795276e-05,0.00024,0.000424,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2109,1774202295.4967465,1774202296.4967465,6,6,0,1.0,0.0,172.5,153.84505191913064,60,371,87.0,4,0,1035.0,2,2,208.33333333333334,72.29568912920512,156.5,155.62101400517864,2,2,116.5,155.62101400517864,4,0.6666666666666666,1,23113.666666666668,1870.0,0,6,0,0,4,0,0,0,0.008592333333333334,0.007086711414095163,0.000296,0.02017,0,0,2,4,0,0,0,0,0,0,0,169.75,,0,0,bulbchange
2110,1774202297.728628,1774202298.728628,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23758.666666666668,2854.0,0,3,0,0,2,0,0,0,0.018537,0.022442932049979564,0.002495,0.044184,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbon
2111,1774202309.8288865,1774202310.8288865,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23058.666666666668,1804.0,0,3,0,0,2,0,0,0,0.006527666666666667,0.007387503795825308,0.002246,0.015058,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2112,1774202319.9639444,1774202320.9639444,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23036.666666666668,1771.0,0,3,0,0,2,0,0,0,0.013920333333333333,0.01212576122696358,0.005643,0.027839,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2113,1774202322.79569,1774202323.79569,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23080.666666666668,1837.0,0,3,0,0,2,0,0,0,0.031203333333333333,0.027472350360559495,0.00597,0.060469,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2114,1774202330.0992436,1774202331.0992436,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23716.0,2790.0,0,3,0,0,2,0,0,0,0.006540333333333335,0.009472774162479191,0.000379,0.017448,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2115,1774202337.470052,1774202338.470052,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23694.0,2757.0,0,3,0,0,2,0,0,0,0.006067333333333333,0.003664694985033998,0.003874,0.010298,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbon
2116,1774202351.0100908,1774202352.0100908,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23058.666666666668,1804.0,0,3,0,0,2,0,0,0,0.015309333333333333,0.0067700601425196615,0.009491,0.02274,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2117,1774202357.1009736,1774202358.1009736,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23408.666666666668,1771.0,0,3,0,0,2,0,0,0,0.0016579999999999998,0.0006241786603209052,0.001236,0.002375,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2118,1774202370.2362845,1774202371.2362845,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23780.666666666668,2887.0,0,3,0,0,2,0,0,0,0.01068,0.011010667554694403,0.00226,0.02314,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2119,1774202373.8226435,1774202374.8226435,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23036.666666666668,1771.0,0,3,0,0,2,0,0,0,0.02359366666666667,0.011075834836856919,0.011127,0.032299,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2120,1774202386.180729,1774202387.180729,5,5,0,1.0,0.0,195.2,160.86080939744147,60,371,87.0,3,0,976.0,2,2,199.0,76.68115805072325,180.0,162.13882940245992,2,2,140.0,162.13882940245992,4,0.8,1,27736.2,1771.0,0,5,0,0,4,0,0,0,0.0265052,0.020419239437354172,0.005679,0.058744,0,0,2,3,0,0,0,0,0,0,0,170.0,,0,0,bulbon
2121,1774202386.4591799,1774202387.4591799,6,6,0,1.0,0.0,172.66666666666666,154.10213063636294,60,371,87.0,4,0,1036.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,1,23594.666666666668,1771.0,0,6,0,0,4,0,0,0,0.030991666666666667,0.02131493772607996,0.005679,0.058744,0,0,2,4,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2122,1774202392.3745532,1774202393.3745532,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23758.666666666668,2854.0,0,3,0,0,2,0,0,0,0.020593666666666666,0.010637576807399952,0.008601,0.02889,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2123,1774202403.5147362,1774202404.5147362,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23736.666666666668,2821.0,0,3,0,0,2,0,0,0,0.023629999999999998,0.03255409478084132,0.002388,0.061109,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2124,1774202409.5492969,1774202410.5492969,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23758.666666666668,2854.0,0,3,0,0,2,0,0,0,0.016938666666666668,0.006770504141741096,0.00944,0.022603,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2125,1774202424.8883958,1774202425.8883958,11,7,4,0.6363636363636364,0.36363636363636365,155.8181818181818,138.4765815449083,60,371,87.0,8,0,1714.0,3,3,216.8181818181818,65.39391130956794,141.27272727272728,138.90290919134193,2,2,150.0,156.6492898164559,6,0.8571428571428571,1,29698.428571428572,2788.0,0,7,0,0,6,0,1,1,0.040484545454545454,0.04759749237588812,0.000575,0.158866,0,0,3,4,0,0,0,4,0,0,0,170.0,36.0,0,0,bulbon
2126,1774202425.3042765,1774202426.3042765,12,9,3,0.75,0.25,149.41666666666666,134.39525041210842,60,373,87.0,9,0,1793.0,5,5,208.33333333333334,68.93123494842632,134.41666666666666,135.13929401872272,2,2,120.55555555555556,148.4470537861152,7,0.7777777777777778,2,30682.88888888889,2755.0,0,9,0,0,7,0,1,1,0.03738608333333333,0.04673465683945391,2.8e-05,0.158866,0,0,3,4,0,0,0,3,1,1,0,150.0,36.0,0,0,bulbchange
2127,1774202425.653239,1774202426.653239,11,8,3,0.7272727272727273,0.2727272727272727,155.0909090909091,139.43920147896327,60,373,87.0,8,0,1706.0,5,5,216.8181818181818,65.39391130956794,140.0,140.2761562062491,2,2,131.5,154.76618309104683,6,0.75,2,26322.25,2755.0,0,8,0,0,6,0,1,1,0.03546945454545455,0.043147010659751704,2.8e-05,0.132102,0,0,2,3,0,0,0,3,1,2,0,170.33333333333334,36.0,0,0,plugoff
2128,1774202438.7894526,1774202439.7894526,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23672.0,2724.0,0,3,0,0,2,0,0,0,0.011064666666666667,0.017118867028320925,0.000128,0.030793,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2129,1774202452.2401862,1774202453.2401862,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23650.0,2691.0,0,3,0,0,2,0,0,0,0.016401666666666665,0.013709331359819608,0.002606,0.030023,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2130,1774202459.9272356,1774202460.9272356,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23650.0,2691.0,0,3,0,0,2,0,0,0,0.011727333333333333,0.017531726507487314,0.000694,0.031943,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2131,1774202461.6058226,1774202462.6058226,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23628.0,2658.0,0,3,0,0,2,0,0,0,0.027778666666666663,0.026069131579961255,0.011684,0.057856,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbon
2132,1774202465.5737596,1774202466.5737596,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23606.0,2625.0,0,3,0,0,2,0,0,0,0.061879666666666666,0.057915798054877336,0.022558,0.128387,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2133,1774202474.0590944,1774202475.0590944,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23628.0,2658.0,0,3,0,0,2,0,0,0,0.007714666666666666,0.004851018174912699,0.003518,0.013026,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2134,1774202485.79094,1774202486.79094,6,3,3,0.5,0.5,121.33333333333333,122.62082476751928,60,371,70.0,5,0,728.0,3,3,231.66666666666666,57.154760664940824,106.33333333333333,123.24393156121995,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23584.0,2592.0,0,3,0,0,2,0,1,1,0.0175305,0.0366475936058563,2.9e-05,0.092182,0,0,1,2,0,0,0,3,0,0,0,170.0,36.0,0,0,bulbchange
2135,1774202494.9682107,1774202495.9682107,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23672.0,2724.0,0,3,0,0,2,0,0,0,0.0072310000000000004,0.011503209421722269,0.000284,0.020509,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2136,1774202501.18732,1774202502.18732,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23606.0,2625.0,0,3,0,0,2,0,0,0,0.04033333333333333,0.06708194846106763,0.000386,0.11778,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2137,1774202510.32796,1774202511.32796,6,6,0,1.0,0.0,172.83333333333334,154.35986093109395,60,372,87.0,4,0,1037.0,4,4,208.33333333333334,72.29568912920512,156.83333333333334,156.13509108034194,2,2,116.83333333333333,156.13509108034194,4,0.6666666666666666,2,23606.666666666668,2592.0,0,6,0,0,4,0,0,0,0.025889,0.04419394949990327,0.002181,0.114672,1,2,0,0,0,0,0,0,1,2,0,170.25,,0,0,bulbon
2138,1774202510.3224835,1774202511.3224835,6,6,0,1.0,0.0,172.83333333333334,154.35986093109395,60,372,87.0,4,0,1037.0,4,4,208.33333333333334,72.29568912920512,156.83333333333334,156.13509108034194,2,2,116.83333333333333,156.13509108034194,4,0.6666666666666666,2,23606.666666666668,2592.0,0,6,0,0,4,0,0,0,0.025889,0.04419394949990327,0.002181,0.114672,1,2,0,0,0,0,0,0,1,2,0,170.25,,0,0,plugon
2139,1774202523.0457804,1774202524.0457804,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23562.0,2559.0,0,3,0,0,2,0,0,0,0.023232,0.0025600539056824575,0.021466,0.026168,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2140,1774202533.461044,1774202534.461044,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23562.0,2559.0,0,3,0,0,2,0,0,0,0.015575,0.014178711189667416,0.0016,0.029949,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2141,1774202540.698656,1774202541.698656,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23540.0,2526.0,0,3,0,0,2,0,0,0,0.0032510000000000004,0.002660481347425687,0.000315,0.005502,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2142,1774202545.591528,1774202546.591528,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23540.0,2526.0,0,3,0,0,2,0,0,0,0.04255966666666666,0.05330721484314607,0.000302,0.102449,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2143,1774202552.061617,1774202553.061617,6,6,0,1.0,0.0,172.66666666666666,154.10213063636294,60,371,87.0,4,0,1036.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,1,23507.0,2460.0,0,6,0,0,4,0,0,0,0.0111995,0.0118624168153037,0.00094,0.02839,0,0,2,4,0,0,0,0,0,0,0,170.0,,0,0,bulbon
2144,1774202552.310117,1774202553.310117,6,6,0,1.0,0.0,172.66666666666666,154.10213063636294,60,371,87.0,4,0,1036.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,1,23507.0,2460.0,0,6,0,0,4,0,0,0,0.0111995,0.0118624168153037,0.00094,0.02839,0,0,2,4,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2145,1774202573.72047,1774202574.72047,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23518.0,2493.0,0,3,0,0,2,0,0,0,0.010709666666666668,0.011838182982761052,0.001152,0.023952,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2146,1774202581.677948,1774202582.677948,5,5,0,1.0,0.0,195.0,160.58798211572372,60,371,87.0,3,0,975.0,2,2,199.0,76.68115805072325,179.8,161.866302855165,2,2,139.8,161.866302855165,4,0.8,1,27790.2,2594.0,0,5,0,0,4,0,0,0,0.0089314,0.006440056428324211,1.9e-05,0.015929,2,3,0,0,0,0,0,0,0,0,0,169.75,,0,0,bulbchange
2147,1774202586.8503246,1774202587.8503246,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23496.0,2460.0,0,3,0,0,2,0,0,0,0.002074,0.0017722446219413388,9.3e-05,0.003509,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2148,1774202592.4223824,1774202593.4223824,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23563.333333333332,2561.0,0,3,0,0,2,0,0,0,0.022508,0.019118898791509936,0.001553,0.039002,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulboff
2149,1774202604.767157,1774202605.767157,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,23541.333333333332,2528.0,0,3,0,0,2,0,0,0,0.009577666666666667,0.008879526582725757,1e-06,0.017538,1,2,0,0,0,0,0,0,0,0,0,169.5,,0,0,bulbon
2150,1774202614.982168,1774202615.982168,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23474.0,2427.0,0,3,0,0,2,0,0,0,0.008311666666666667,0.011968031430997051,0.000602,0.022099,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2151,1774202620.1058035,1774202621.1058035,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23519.333333333332,2495.0,0,3,0,0,2,0,0,0,0.020262,0.007030932157260515,0.012145,0.024461,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2152,1774202626.114434,1774202627.114434,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23452.0,2394.0,0,3,0,0,2,0,0,0,0.022148333333333336,0.019455708476777023,0.001845,0.040628,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
2153,1774202632.102075,1774202633.102075,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23497.333333333332,2462.0,0,3,0,0,2,0,0,0,0.009453333333333333,0.005487387113493392,0.003258,0.013702,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2154,1774202643.4995365,1774202644.4995365,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23475.333333333332,2429.0,0,3,0,0,2,0,0,0,0.036723,0.05243232875812403,0.001098,0.09693,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbon
2155,1774202652.4211154,1774202653.4211154,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23453.333333333332,2396.0,0,3,0,0,2,0,0,0,0.07266666666666667,0.04009298390408643,0.0274,0.103705,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
2156,1774202663.249742,1774202664.249742,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23409.333333333332,2330.0,0,3,0,0,2,0,0,0,0.007606666666666667,0.004863401827253567,0.00234,0.011928,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
2157,1774202672.387769,1774202673.387769,6,3,3,0.5,0.5,121.5,123.02804558311084,60,372,70.0,5,0,729.0,3,3,231.66666666666666,57.154760664940824,106.5,123.6507177496354,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23387.333333333332,2297.0,0,3,0,0,2,0,1,1,0.007806666666666667,0.008783011662673952,0.0,0.018054,0,0,0,0,0,0,0,3,1,2,0,170.5,36.0,0,0,plugon
2158,1774202674.8739786,1774202675.8739786,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23431.333333333332,2363.0,0,3,0,0,2,0,0,0,0.0037333333333333333,0.003702729848818751,0.000675,0.00785,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2159,1774202676.830409,1774202677.830409,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,23453.333333333332,2396.0,0,3,0,0,2,0,0,0,0.00615,0.004372288073766412,0.002629,0.011044,0,0,1,2,0,0,0,0,0,0,0,169.5,,0,0,bulbchange
2160,1774202690.2251668,1774202691.2251668,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23409.333333333332,2330.0,0,3,0,0,2,0,0,0,0.04470533333333334,0.018665303033525427,0.025914,0.063242,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbon
2161,1774202709.5218384,1774202710.5218384,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23365.333333333332,2264.0,0,3,0,0,2,0,0,0,0.005804,0.006003088788282245,0.001739,0.012699,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
