windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueTCPSrcPorts,uniqueTCPDstPorts,uniqueUDPSrcPorts,uniqueUDPDstPorts,TCPPacketCount,UDPPacketCount,label
47651,1773397159.767854,1773397164.767854,13,179.92307692307693,140.33261769718254,3,3,4,4,0,0,13,0,bulbchange
47652,1773397160.767854,1773397165.767854,13,179.92307692307693,140.33261769718254,3,3,4,4,0,0,13,0,bulboff
47653,1773397161.767854,1773397166.767854,6,190.0,148.69431730903506,3,3,4,4,0,0,6,0,bulboff
47654,1773397162.767854,1773397167.767854,9,146.0,134.82488642680178,4,4,5,5,0,0,9,0,bulboff
47655,1773397163.767854,1773397168.767854,9,146.0,134.82488642680178,4,4,5,5,0,0,9,0,idle
47656,1773397164.767854,1773397169.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47657,1773397165.767854,1773397170.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47658,1773397166.767854,1773397171.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47666,1773397174.767854,1773397179.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47667,1773397175.767854,1773397180.767854,10,137.3,129.79132824996012,3,3,4,4,0,0,10,0,bulbon
47668,1773397176.767854,1773397181.767854,10,137.3,129.79132824996012,3,3,4,4,0,0,10,0,bulbon
47669,1773397177.767854,1773397182.767854,13,119.0,117.66761094994096,4,4,5,5,0,0,13,0,bulbon
47670,1773397178.767854,1773397183.767854,13,119.0,117.66761094994096,4,4,5,5,0,0,13,0,bulbon
47671,1773397179.767854,1773397184.767854,10,137.3,129.79132824996012,4,4,5,5,0,0,10,0,idle
47672,1773397180.767854,1773397185.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47673,1773397181.767854,1773397186.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47675,1773397183.767854,1773397188.767854,139,90.05755395683454,17.335466612386554,2,2,2,2,0,0,139,0,idle
47676,1773397184.767854,1773397189.767854,289,100.95847750865052,147.39199790922834,5,5,6,6,0,0,289,0,bulbchange
47677,1773397185.767854,1773397190.767854,418,97.57655502392345,122.95804640459143,5,5,6,6,0,0,418,0,bulbchange
47678,1773397186.767854,1773397191.767854,494,96.92914979757084,113.46647975895918,5,5,6,6,0,0,494,0,bulbchange
47679,1773397187.767854,1773397192.767854,566,96.04770318021201,106.18860922541813,5,5,6,6,0,0,566,0,bulbchange
47680,1773397188.767854,1773397193.767854,427,97.9976580796253,121.82945246310632,5,5,6,6,0,0,427,0,idle
47681,1773397189.767854,1773397194.767854,277,90.92418772563177,19.042611251322107,2,2,2,2,0,0,277,0,idle
47682,1773397190.767854,1773397195.767854,151,91.05960264900662,20.991182843622532,4,4,4,4,0,0,151,0,idle
47683,1773397191.767854,1773397196.767854,75,88.72,17.89953947769365,4,4,4,4,0,0,75,0,idle
47684,1773397192.767854,1773397197.767854,6,72.33333333333333,19.47990417498676,4,4,4,4,0,0,6,0,idle
47685,1773397193.767854,1773397198.767854,6,72.33333333333333,19.47990417498676,4,4,4,4,0,0,6,0,idle
47686,1773397194.767854,1773397199.767854,6,72.33333333333333,19.47990417498676,4,4,4,4,0,0,6,0,idle
47687,1773397195.767854,1773397200.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
47688,1773397196.767854,1773397201.767854,5,86.0,12.68857754044952,4,4,3,3,0,0,5,0,idle
47689,1773397197.767854,1773397202.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47690,1773397198.767854,1773397203.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47691,1773397199.767854,1773397204.767854,6,67.33333333333333,13.880441875771343,4,4,4,4,0,0,6,0,idle
47692,1773397200.767854,1773397205.767854,6,67.33333333333333,13.880441875771343,4,4,4,4,0,0,6,0,idle
47693,1773397201.767854,1773397206.767854,4,58.5,3.0,3,3,3,3,0,0,4,0,idle
47694,1773397202.767854,1773397207.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47695,1773397203.767854,1773397208.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47698,1773397206.767854,1773397211.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47699,1773397207.767854,1773397212.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47700,1773397208.767854,1773397213.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47701,1773397209.767854,1773397214.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47702,1773397210.767854,1773397215.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47706,1773397214.767854,1773397219.767854,4,61.0,6.6332495807108,3,3,2,2,1,1,3,1,idle
47707,1773397215.767854,1773397220.767854,8,65.5,6.48074069840786,3,3,2,2,1,1,3,5,idle
47708,1773397216.767854,1773397221.767854,11,66.72727272727273,5.815340215170718,3,3,2,2,1,1,3,8,idle
47709,1773397217.767854,1773397222.767854,11,66.72727272727273,5.815340215170718,3,3,2,2,1,1,3,8,idle
47710,1773397218.767854,1773397223.767854,26,84.76923076923077,16.17975943531347,7,7,2,2,1,1,3,8,idle
47711,1773397219.767854,1773397224.767854,29,91.24137931034483,12.193836769959397,7,7,0,0,1,1,0,7,idle
47712,1773397220.767854,1773397225.767854,25,94.64,9.28654941299512,7,7,0,0,1,1,0,3,idle
47713,1773397221.767854,1773397226.767854,25,93.2,13.30413469565007,7,6,2,2,0,0,3,0,idle
47714,1773397222.767854,1773397227.767854,25,93.2,13.30413469565007,7,6,2,2,0,0,3,0,idle
47715,1773397223.767854,1773397228.767854,10,86.0,19.390719429665317,6,5,2,2,0,0,3,0,idle
47716,1773397224.767854,1773397229.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47717,1773397225.767854,1773397230.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47721,1773397229.767854,1773397234.767854,2,57.0,4.242640687119285,1,1,1,1,0,0,2,0,idle
47722,1773397230.767854,1773397235.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47723,1773397231.767854,1773397236.767854,4,135.5,155.0258043036707,2,2,2,2,0,0,4,0,bulboff
47724,1773397232.767854,1773397237.767854,9,146.0,134.82488642680178,3,3,4,4,0,0,9,0,bulboff
47725,1773397233.767854,1773397238.767854,9,146.0,134.82488642680178,3,3,4,4,0,0,9,0,bulboff
47726,1773397234.767854,1773397239.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulboff
47727,1773397235.767854,1773397240.767854,9,146.0,134.82488642680178,4,4,5,5,0,0,9,0,idle
47728,1773397236.767854,1773397241.767854,20,130.55,116.48603937133862,7,7,8,8,0,0,20,0,bulbchange
47729,1773397237.767854,1773397242.767854,16,118.6875,111.10458661399477,5,5,6,6,0,0,16,0,bulbchange
47730,1773397238.767854,1773397243.767854,16,118.6875,111.10458661399477,5,5,6,6,0,0,16,0,bulbchange
47731,1773397239.767854,1773397244.767854,16,118.6875,111.10458661399477,5,5,6,6,0,0,16,0,bulbchange
47732,1773397240.767854,1773397245.767854,13,132.69230769230768,119.56196762584706,5,5,5,5,0,0,13,0,idle
47733,1773397241.767854,1773397246.767854,1,60.0,,1,1,1,1,0,0,1,0,idle
47738,1773397246.767854,1773397251.767854,18,91.33333333333333,22.544074479065383,2,2,2,2,0,0,18,0,idle
47739,1773397247.767854,1773397252.767854,171,116.49122807017544,314.1683768940593,6,6,6,6,0,0,171,0,idle
47740,1773397248.767854,1773397253.767854,300,105.1,237.51820912416767,6,6,6,6,0,0,300,0,idle
47741,1773397249.767854,1773397254.767854,415,101.61927710843374,202.270385391039,6,6,6,6,0,0,415,0,idle
47742,1773397250.767854,1773397255.767854,544,98.86397058823529,176.8797904885818,6,6,6,6,0,0,544,0,idle
47743,1773397251.767854,1773397256.767854,660,97.16060606060606,160.75180435558883,7,7,7,7,0,0,660,0,idle
47744,1773397252.767854,1773397257.767854,577,90.33968804159446,18.30022679086129,4,4,4,4,0,0,577,0,idle
47745,1773397253.767854,1773397258.767854,448,90.4375,18.6652034821237,4,4,4,4,0,0,448,0,idle
47746,1773397254.767854,1773397259.767854,344,93.15697674418605,41.88014006592084,8,8,8,8,0,0,344,0,bulbon
47747,1773397255.767854,1773397260.767854,215,95.05116279069767,51.26413355191441,8,8,8,8,0,0,215,0,bulbon
47748,1773397256.767854,1773397261.767854,81,104.29629629629629,79.90532592456594,7,7,7,7,0,0,81,0,bulbon
47749,1773397257.767854,1773397262.767854,11,197.45454545454547,194.906317822878,5,5,5,5,0,0,11,0,bulbon
47750,1773397258.767854,1773397263.767854,11,197.45454545454547,194.906317822878,5,5,5,5,0,0,11,0,idle
47756,1773397264.767854,1773397269.767854,4,224.5,159.53369550035504,3,3,3,3,0,0,4,0,bulbchange
47757,1773397265.767854,1773397270.767854,9,185.55555555555554,141.33392295474493,5,5,5,5,0,0,9,0,bulbchange
47758,1773397266.767854,1773397271.767854,9,185.55555555555554,141.33392295474493,5,5,5,5,0,0,9,0,bulbchange
47759,1773397267.767854,1773397272.767854,13,203.30769230769232,185.086639449108,5,5,5,5,0,0,13,0,bulbchange
47760,1773397268.767854,1773397273.767854,13,203.30769230769232,185.086639449108,5,5,5,5,0,0,13,0,idle
47761,1773397269.767854,1773397274.767854,12,159.91666666666666,184.31911967776938,6,6,6,6,0,0,12,0,idle
47762,1773397270.767854,1773397275.767854,7,163.85714285714286,223.94897378006192,4,4,4,4,0,0,7,0,idle
47763,1773397271.767854,1773397276.767854,7,163.85714285714286,223.94897378006192,4,4,4,4,0,0,7,0,idle
47764,1773397272.767854,1773397277.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47765,1773397273.767854,1773397278.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47767,1773397275.767854,1773397280.767854,1,70.0,,1,1,0,0,1,1,0,1,idle
47768,1773397276.767854,1773397281.767854,4,70.0,0.0,1,1,0,0,1,1,0,4,idle
47769,1773397277.767854,1773397282.767854,11,96.18181818181819,74.42690129491915,2,3,2,2,1,1,3,8,idle
47770,1773397278.767854,1773397283.767854,11,96.18181818181819,74.42690129491915,2,3,2,2,1,1,3,8,idle
47771,1773397279.767854,1773397284.767854,11,96.18181818181819,74.42690129491915,2,3,2,2,1,1,3,8,idle
47772,1773397280.767854,1773397285.767854,13,89.38461538461539,69.82422986988885,4,5,4,4,1,1,6,7,idle
47773,1773397281.767854,1773397286.767854,10,95.2,79.60988213364804,4,5,4,4,1,1,6,4,idle
47774,1773397282.767854,1773397287.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47775,1773397283.767854,1773397288.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47776,1773397284.767854,1773397289.767854,36,122.55555555555556,72.27030389722202,5,5,5,5,0,0,36,0,idle
47777,1773397285.767854,1773397290.767854,33,128.42424242424244,72.70274681151596,4,4,4,4,0,0,33,0,idle
47778,1773397286.767854,1773397291.767854,33,128.42424242424244,72.70274681151596,4,4,4,4,0,0,33,0,idle
47779,1773397287.767854,1773397292.767854,33,128.42424242424244,72.70274681151596,4,4,4,4,0,0,33,0,idle
47780,1773397288.767854,1773397293.767854,33,128.42424242424244,72.70274681151596,4,4,4,4,0,0,33,0,idle
47782,1773397290.767854,1773397295.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47783,1773397291.767854,1773397296.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47784,1773397292.767854,1773397297.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47785,1773397293.767854,1773397298.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47786,1773397294.767854,1773397299.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47787,1773397295.767854,1773397300.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47788,1773397296.767854,1773397301.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47789,1773397297.767854,1773397302.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47790,1773397298.767854,1773397303.767854,9,146.0,134.82488642680178,4,4,5,5,0,0,9,0,bulboff
47791,1773397299.767854,1773397304.767854,9,146.0,134.82488642680178,4,4,5,5,0,0,9,0,bulboff
47792,1773397300.767854,1773397305.767854,6,190.0,148.69431730903506,3,3,4,4,0,0,6,0,bulboff
47793,1773397301.767854,1773397306.767854,6,190.0,148.69431730903506,3,3,4,4,0,0,6,0,bulboff
47794,1773397302.767854,1773397307.767854,9,155.55555555555554,128.71782230047936,5,5,5,5,0,0,9,0,idle
47795,1773397303.767854,1773397308.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
47796,1773397304.767854,1773397309.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
47797,1773397305.767854,1773397310.767854,13,148.84615384615384,105.4315308259711,6,6,6,6,0,0,13,0,bulbon
47798,1773397306.767854,1773397311.767854,35,135.4,83.7633922567188,7,7,7,7,0,0,35,0,bulbon
47799,1773397307.767854,1773397312.767854,182,123.9065934065934,274.844721727122,5,5,6,6,0,0,182,0,bulbon
47800,1773397308.767854,1773397313.767854,309,110.00970873786407,211.63111875363435,5,5,6,6,0,0,309,0,bulbon
47801,1773397309.767854,1773397314.767854,353,107.59490084985836,198.16833889929697,5,5,6,6,0,0,353,0,idle
47802,1773397310.767854,1773397315.767854,501,101.34530938123753,165.8255544931302,4,4,4,4,0,0,501,0,idle
47803,1773397311.767854,1773397316.767854,646,98.48297213622291,145.75656307211202,4,4,4,4,0,0,646,0,idle
47804,1773397312.767854,1773397317.767854,659,92.15477996965099,19.010963579884834,4,4,4,4,0,0,659,0,idle
47805,1773397313.767854,1773397318.767854,669,92.23019431988043,19.118623944965538,4,4,4,4,0,0,669,0,idle
47806,1773397314.767854,1773397319.767854,767,92.19556714471969,19.84452180321543,4,4,4,4,0,0,767,0,idle
47807,1773397315.767854,1773397320.767854,739,91.95940460081191,19.516471472159363,2,2,2,2,0,0,739,0,idle
47808,1773397316.767854,1773397321.767854,682,91.19648093841643,19.02713386545639,2,2,2,2,0,0,682,0,idle
47809,1773397317.767854,1773397322.767854,532,92.83082706766918,31.913512314397867,5,5,6,6,0,0,532,0,bulbchange
47810,1773397318.767854,1773397323.767854,395,93.6,35.51280601223936,5,5,6,6,0,0,395,0,bulbchange
47811,1773397319.767854,1773397324.767854,253,94.75098814229248,41.029669493935785,5,5,6,6,0,0,253,0,bulbchange
47812,1773397320.767854,1773397325.767854,126,98.68253968253968,55.586854675349386,6,6,7,7,0,0,126,0,bulbchange
47813,1773397321.767854,1773397326.767854,16,159.125,138.4340396482503,4,4,5,5,0,0,16,0,idle
47814,1773397322.767854,1773397327.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47815,1773397323.767854,1773397328.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47816,1773397324.767854,1773397329.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47824,1773397332.767854,1773397337.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47825,1773397333.767854,1773397338.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47826,1773397334.767854,1773397339.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47827,1773397335.767854,1773397340.767854,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
47828,1773397336.767854,1773397341.767854,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
47829,1773397337.767854,1773397342.767854,6,64.0,6.928203230275509,3,3,2,2,1,1,3,3,idle
47830,1773397338.767854,1773397343.767854,9,66.0,6.244997998398398,3,3,2,2,1,1,3,6,idle
47831,1773397339.767854,1773397344.767854,11,66.72727272727273,5.815340215170718,3,3,2,2,1,1,3,8,idle
47832,1773397340.767854,1773397345.767854,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
47833,1773397341.767854,1773397346.767854,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
47834,1773397342.767854,1773397347.767854,5,70.0,0.0,1,1,0,0,1,1,0,5,idle
47835,1773397343.767854,1773397348.767854,2,70.0,0.0,1,1,0,0,1,1,0,2,idle
47839,1773397347.767854,1773397352.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47840,1773397348.767854,1773397353.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47841,1773397349.767854,1773397354.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47842,1773397350.767854,1773397355.767854,5,57.6,3.2863353450309964,2,3,3,2,0,0,5,0,idle
47843,1773397351.767854,1773397356.767854,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
47844,1773397352.767854,1773397357.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47845,1773397353.767854,1773397358.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47846,1773397354.767854,1773397359.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47847,1773397355.767854,1773397360.767854,1,60.0,,1,1,1,1,0,0,1,0,idle
47849,1773397357.767854,1773397362.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
47850,1773397358.767854,1773397363.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
47851,1773397359.767854,1773397364.767854,9,155.66666666666666,128.92730509864853,5,5,5,5,0,0,9,0,bulboff
47852,1773397360.767854,1773397365.767854,10,146.1,125.26190340420524,5,5,5,5,0,0,10,0,bulboff
47853,1773397361.767854,1773397366.767854,10,146.1,125.26190340420524,5,5,5,5,0,0,10,0,bulboff
47854,1773397362.767854,1773397367.767854,7,171.57142857142858,144.5889082224234,3,3,4,4,0,0,7,0,bulboff
47855,1773397363.767854,1773397368.767854,7,171.57142857142858,144.5889082224234,3,3,4,4,0,0,7,0,idle
47856,1773397364.767854,1773397369.767854,1,60.0,,1,1,1,1,0,0,1,0,idle
47857,1773397365.767854,1773397370.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47858,1773397366.767854,1773397371.767854,7,163.85714285714286,223.94897378006192,4,4,4,4,0,0,7,0,idle
47859,1773397367.767854,1773397372.767854,7,163.85714285714286,223.94897378006192,4,4,4,4,0,0,7,0,idle
47860,1773397368.767854,1773397373.767854,7,163.85714285714286,223.94897378006192,4,4,4,4,0,0,7,0,idle
47861,1773397369.767854,1773397374.767854,7,163.85714285714286,223.94897378006192,4,4,4,4,0,0,7,0,idle
47862,1773397370.767854,1773397375.767854,4,243.25,284.05677249451384,2,2,2,2,0,0,4,0,idle
47866,1773397374.767854,1773397379.767854,10,138.7,128.93758179832597,3,3,4,4,0,0,10,0,bulbchange
47867,1773397375.767854,1773397380.767854,13,120.07692307692308,117.14553735877828,4,4,5,5,0,0,13,0,bulbchange
47868,1773397376.767854,1773397381.767854,15,133.26666666666668,119.54405444178707,6,6,6,6,0,0,15,0,bulbchange
47869,1773397377.767854,1773397382.767854,16,128.6875,116.93400916756426,6,6,6,6,0,0,16,0,bulbchange
47870,1773397378.767854,1773397383.767854,16,128.6875,116.93400916756426,6,6,6,6,0,0,16,0,idle
47871,1773397379.767854,1773397384.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
47872,1773397380.767854,1773397385.767854,7,210.14285714285714,218.92953856696192,2,2,2,2,0,0,7,0,idle
47873,1773397381.767854,1773397386.767854,5,206.6,259.29192042946494,2,2,2,2,0,0,5,0,idle
47874,1773397382.767854,1773397387.767854,4,243.25,284.05677249451384,2,2,2,2,0,0,4,0,idle
47875,1773397383.767854,1773397388.767854,4,243.25,284.05677249451384,2,2,2,2,0,0,4,0,idle
47876,1773397384.767854,1773397389.767854,11,197.54545454545453,194.99505821243963,5,5,5,5,0,0,11,0,bulbon
47877,1773397385.767854,1773397390.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
47878,1773397386.767854,1773397391.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
47879,1773397387.767854,1773397392.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
47880,1773397388.767854,1773397393.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,idle
47881,1773397389.767854,1773397394.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47882,1773397390.767854,1773397395.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
47883,1773397391.767854,1773397396.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
47884,1773397392.767854,1773397397.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
47885,1773397393.767854,1773397398.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
47886,1773397394.767854,1773397399.767854,3,166.0,132.82695509571843,2,2,2,2,0,0,3,0,idle
47888,1773397396.767854,1773397401.767854,2,85.0,0.0,2,2,2,2,0,0,2,0,idle
47889,1773397397.767854,1773397402.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47890,1773397398.767854,1773397403.767854,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
47891,1773397399.767854,1773397404.767854,8,68.0,11.795883059053152,4,4,4,4,1,1,6,2,idle
47892,1773397400.767854,1773397405.767854,11,68.54545454545455,9.91326017376359,4,4,4,4,1,1,6,5,idle
47893,1773397401.767854,1773397406.767854,16,110.4375,149.78204999264764,4,6,5,4,1,1,8,8,idle
47894,1773397402.767854,1773397407.767854,15,113.8,154.41280479841785,4,5,4,4,1,1,7,8,idle
47895,1773397403.767854,1773397408.767854,15,113.8,154.41280479841785,4,5,4,4,1,1,7,8,idle
47896,1773397404.767854,1773397409.767854,13,120.53846153846153,165.67519195935532,4,5,4,4,1,1,7,6,idle
47897,1773397405.767854,1773397410.767854,10,135.7,188.39028637379369,4,5,4,4,1,1,7,3,idle
47898,1773397406.767854,1773397411.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47899,1773397407.767854,1773397412.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47900,1773397408.767854,1773397413.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47903,1773397411.767854,1773397416.767854,3,166.0,132.82695509571843,2,2,2,2,0,0,3,0,idle
47904,1773397412.767854,1773397417.767854,6,126.33333333333333,95.25474616346771,3,3,3,3,0,0,6,0,idle
47905,1773397413.767854,1773397418.767854,6,126.33333333333333,95.25474616346771,3,3,3,3,0,0,6,0,idle
47906,1773397414.767854,1773397419.767854,9,103.55555555555556,82.7120171303891,5,5,5,5,0,0,9,0,idle
47907,1773397415.767854,1773397420.767854,9,103.55555555555556,82.7120171303891,5,5,5,5,0,0,9,0,idle
47908,1773397416.767854,1773397421.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,0,0,6,0,idle
47909,1773397417.767854,1773397422.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47910,1773397418.767854,1773397423.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47911,1773397419.767854,1773397424.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47912,1773397420.767854,1773397425.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47913,1773397421.767854,1773397426.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47914,1773397422.767854,1773397427.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47915,1773397423.767854,1773397428.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47916,1773397424.767854,1773397429.767854,7,171.57142857142858,144.58890822242344,3,3,4,4,0,0,7,0,bulboff
47917,1773397425.767854,1773397430.767854,7,171.57142857142858,144.58890822242344,3,3,4,4,0,0,7,0,bulboff
47918,1773397426.767854,1773397431.767854,7,171.57142857142858,144.58890822242344,3,3,4,4,0,0,7,0,bulboff
47919,1773397427.767854,1773397432.767854,7,171.57142857142858,144.58890822242344,3,3,4,4,0,0,7,0,bulboff
47920,1773397428.767854,1773397433.767854,7,171.57142857142858,144.58890822242344,3,3,4,4,0,0,7,0,idle
47922,1773397430.767854,1773397435.767854,5,206.6,259.29192042946494,2,2,2,2,0,0,5,0,idle
47923,1773397431.767854,1773397436.767854,5,206.6,259.29192042946494,2,2,2,2,0,0,5,0,idle
47924,1773397432.767854,1773397437.767854,5,206.6,259.29192042946494,2,2,2,2,0,0,5,0,idle
47925,1773397433.767854,1773397438.767854,5,206.6,259.29192042946494,2,2,2,2,0,0,5,0,idle
47926,1773397434.767854,1773397439.767854,8,150.875,210.56280874972063,4,4,4,4,0,0,8,0,idle
47927,1773397435.767854,1773397440.767854,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
47928,1773397436.767854,1773397441.767854,4,74.25,32.62284475639732,3,3,3,3,0,0,4,0,idle
47929,1773397437.767854,1773397442.767854,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
47930,1773397438.767854,1773397443.767854,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
47931,1773397439.767854,1773397444.767854,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
47932,1773397440.767854,1773397445.767854,9,108.66666666666667,83.4056353012193,4,4,4,4,0,0,9,0,idle
47933,1773397441.767854,1773397446.767854,8,106.875,88.97903043494493,4,4,4,4,0,0,8,0,idle
47934,1773397442.767854,1773397447.767854,6,112.0,102.76769920553832,4,4,4,4,0,0,6,0,idle
47935,1773397443.767854,1773397448.767854,20,155.55,131.9252080775914,6,6,6,6,0,0,20,0,bulbchange
47936,1773397444.767854,1773397449.767854,22,180.45454545454547,164.81207979095961,5,5,5,5,0,0,22,0,bulbchange
47937,1773397445.767854,1773397450.767854,19,182.73684210526315,172.30652341596328,5,5,5,5,0,0,19,0,bulbchange
47938,1773397446.767854,1773397451.767854,19,182.73684210526315,172.30652341596328,5,5,5,5,0,0,19,0,bulbchange
47939,1773397447.767854,1773397452.767854,19,182.73684210526315,172.30652341596328,5,5,5,5,0,0,19,0,idle
47940,1773397448.767854,1773397453.767854,5,206.6,259.29192042946494,3,3,3,2,0,0,5,0,idle
47941,1773397449.767854,1773397454.767854,4,221.5,171.25517023825392,3,3,4,4,0,0,4,0,bulbon
47942,1773397450.767854,1773397455.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
47943,1773397451.767854,1773397456.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
47944,1773397452.767854,1773397457.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbon
47945,1773397453.767854,1773397458.767854,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,idle
47946,1773397454.767854,1773397459.767854,6,135.33333333333334,104.47902500821236,4,5,5,4,0,0,6,0,idle
47947,1773397455.767854,1773397460.767854,3,166.0,132.82695509571843,2,2,2,2,0,0,3,0,idle
47948,1773397456.767854,1773397461.767854,3,166.0,132.82695509571843,2,2,2,2,0,0,3,0,idle
47949,1773397457.767854,1773397462.767854,3,166.0,132.82695509571843,2,2,2,2,0,0,3,0,idle
