frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.stream,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,udp.length
1774116768.626410000,0.007006000,289,192.168.0.55,20.47.114.163,6,64,275,223,0x0018,3617,59551,443,,,,3228,218,,
1774116768.638433000,0.012023000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.642485000,0.004052000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116768.654411000,0.011926000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.666027000,0.011616000,478,192.168.0.55,20.47.114.163,6,64,464,412,0x0018,3617,59551,443,,,,3228,407,,
1774116768.676715000,0.010688000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.707773000,0.031058000,854,192.168.0.55,20.47.114.163,6,64,840,788,0x0018,3617,59551,443,,,,3228,783,,
1774116768.720773000,0.013000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.722368000,0.001595000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116768.734226000,0.003747000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.750301000,0.015645000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116768.750529000,0.000228000,1615,192.168.0.55,20.47.114.163,6,64,1601,1549,0x0018,3617,59551,443,,,,3228,4356,,
1774116768.769026000,0.000091000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.796471000,0.012151000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116768.807098000,0.010627000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116768.807327000,0.000229000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.807494000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.807635000,0.000141000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.807657000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.807830000,0.000173000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.808004000,0.000174000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.809529000,0.001525000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.809698000,0.000169000,2419,192.168.0.55,20.47.114.163,6,64,2405,2353,0x0018,3617,59551,443,,,,3228,16408,,
1774116768.813589000,0.003891000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.823762000,0.010173000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.823763000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1704,,,
1774116768.824565000,0.000802000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.824566000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.824566000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.824566000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1706,,,
1774116768.825068000,0.000502000,5690,192.168.0.55,20.47.114.163,6,64,5676,5624,0x0010,3617,59551,443,,,,3228,,,
1774116768.825143000,0.000075000,9908,192.168.0.55,20.47.114.163,6,64,9894,9842,0x0010,3617,59551,443,,,,3228,,,
1774116768.826564000,0.001421000,401,192.168.0.55,20.47.114.163,6,64,387,335,0x0018,3617,59551,443,,,,3228,15796,,
1774116768.838965000,0.000110000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.838965000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.846245000,0.007280000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.846569000,0.000324000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1704,,,
1774116768.846845000,0.000276000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.846846000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1711,,,
1774116768.847124000,0.000278000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,1347,,
1774116768.848267000,0.001143000,235,192.168.0.55,20.47.114.163,6,64,221,169,0x0018,3617,59551,443,,,,3228,218,,
1774116768.861273000,0.009327000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.861274000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1722,,,
1774116768.862862000,0.001588000,1418,192.168.0.55,20.47.114.163,6,64,1404,1352,0x0018,3617,59551,443,,,,3228,1347,,
1774116768.875275000,0.012413000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.876406000,0.001131000,289,192.168.0.55,20.47.114.163,6,64,275,223,0x0018,3617,59551,443,,,,3228,218,,
1774116768.887902000,0.011496000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.925705000,0.037803000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116768.925932000,0.000227000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.926525000,0.000593000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.926692000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.938988000,0.012296000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.939141000,0.000153000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.939285000,0.000144000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.939307000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.939915000,0.000608000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.940067000,0.000152000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.940243000,0.000176000,2419,192.168.0.55,20.47.114.163,6,64,2405,2353,0x0018,3617,59551,443,,,,3228,16408,,
1774116768.945863000,0.005620000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.945864000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.952441000,0.006577000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.952441000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.959491000,0.007050000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.959492000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.959837000,0.000345000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.959977000,0.000140000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.960890000,0.000913000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1706,,,
1774116768.963442000,0.002552000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.963823000,0.000381000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.964013000,0.000190000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.964164000,0.000151000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.964329000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.964493000,0.000164000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.964661000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.966253000,0.001592000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.966419000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.969420000,0.003001000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116768.971017000,0.001597000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1723,,,
1774116768.975722000,0.004705000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.975850000,0.000128000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.977217000,0.001367000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.977644000,0.000427000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.977810000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.977980000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.978142000,0.000162000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.978315000,0.000173000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.978483000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.978631000,0.000148000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.978653000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.978816000,0.000163000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116768.980168000,0.001352000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1704,,,
1774116768.984420000,0.004252000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.984421000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1713,,,
1774116768.984821000,0.000007000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1725,,,
1774116768.986317000,0.001472000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116768.990747000,0.004430000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.990747000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.997521000,0.006774000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.997948000,0.000427000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116768.997948000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.000815000,0.002867000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116769.000942000,0.000127000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.001107000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.002043000,0.000936000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.002209000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.003647000,0.001438000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.011572000,0.007925000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.012686000,0.001114000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.012899000,0.000213000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.013593000,0.000430000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.013751000,0.000158000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.013936000,0.000185000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.013936000,0.000000000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116769.019947000,0.006011000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.019947000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.021171000,0.001224000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.021759000,0.000588000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.025727000,0.003968000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.032731000,0.007004000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.032731000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.038379000,0.005648000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.039688000,0.001309000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.040260000,0.000572000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.040425000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.040593000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.040759000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.041375000,0.000616000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.041541000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.041711000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.041882000,0.000171000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.041882000,0.000000000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116769.057084000,0.015202000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.057218000,0.000134000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.057388000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.057966000,0.000578000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.058126000,0.000160000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.058299000,0.000173000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.058469000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.058579000,0.000110000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.058601000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.058860000,0.000259000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.059540000,0.000680000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.059707000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.060053000,0.000346000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.060684000,0.000631000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.060684000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.066731000,0.006047000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116769.070485000,0.003754000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.076156000,0.005671000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.078035000,0.001879000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.079057000,0.001022000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.079079000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.079411000,0.000332000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.079636000,0.000225000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.079887000,0.000251000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.080046000,0.000159000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.080214000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.080381000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.080549000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.081335000,0.000786000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.081501000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.082754000,0.001253000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.082920000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.084587000,0.001667000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.085899000,0.001312000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116769.088000000,0.002101000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.088160000,0.000160000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.088334000,0.000174000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.088499000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.090408000,0.001909000,7096,192.168.0.55,20.47.114.163,6,64,7082,7030,0x0010,3617,59551,443,,,,3228,,,
1774116769.094763000,0.004355000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.094919000,0.000156000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.098134000,0.003215000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.098406000,0.000272000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,16408,,
1774116769.098564000,0.000158000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.098710000,0.000146000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.098733000,0.000023000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.098914000,0.000181000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.099439000,0.000525000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.099485000,0.000046000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.099702000,0.000217000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.104366000,0.004664000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.104616000,0.000250000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.105140000,0.000524000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.105315000,0.000175000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.110642000,0.005327000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.110792000,0.000150000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.117458000,0.006666000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.117594000,0.000136000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.117687000,0.000093000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.117709000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.117941000,0.000232000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.118092000,0.000151000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.118265000,0.000173000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.118415000,0.000150000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.118415000,0.000000000,554,192.168.0.55,20.47.114.163,6,64,540,488,0x0018,3617,59551,443,,,,3228,16408,,
1774116769.118670000,0.000255000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.118837000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.119005000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.119169000,0.000164000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.119820000,0.000651000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,6925,,
1774116769.122604000,0.002784000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,1347,,
1774116769.122771000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.122940000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.123551000,0.000611000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.123716000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.123911000,0.000195000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116769.124504000,0.000593000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,8492,,
1774116769.129336000,0.004832000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,1347,,
1774116769.130207000,0.000871000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,971,,
1774116769.133045000,0.002838000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.133420000,0.000375000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
1774116769.134196000,0.000776000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1729,,,
