windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,tcpPacketCount,udpPacketCount,label
160,1773350308.767854,1773350313.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
161,1773350313.767854,1773350318.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
163,1773350323.767854,1773350328.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
164,1773350328.767854,1773350333.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
165,1773350333.767854,1773350338.767854,8,70.0,0.0,1,1,0,0,0,8,idle
166,1773350338.767854,1773350343.767854,12,150.33333333333334,138.22335898717327,4,4,5,5,12,0,bulbchange
169,1773350353.767854,1773350358.767854,16,132.8125,122.92394328743825,6,6,6,6,16,0,bulboff
172,1773350368.767854,1773350373.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
173,1773350373.767854,1773350378.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
174,1773350378.767854,1773350383.767854,20,171.5,139.30296403692807,5,5,5,5,20,0,bulbon
177,1773350393.767854,1773350398.767854,10,66.4,6.022181221672648,3,3,2,2,3,7,idle
178,1773350398.767854,1773350403.767854,1,70.0,,1,1,0,0,0,1,idle
180,1773350408.767854,1773350413.767854,6,72.33333333333333,19.479904174986764,4,4,4,4,6,0,idle
182,1773350418.767854,1773350423.767854,13,150.30769230769232,142.21250801493318,3,3,4,4,13,0,bulbchange
183,1773350423.767854,1773350428.767854,25,93.2,13.30413469565007,7,6,2,2,3,0,idle
184,1773350428.767854,1773350433.767854,3,102.0,36.373066958946424,2,2,2,2,3,0,idle
185,1773350433.767854,1773350438.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
186,1773350438.767854,1773350443.767854,4,58.5,3.0,2,2,2,2,4,0,bulboff
187,1773350443.767854,1773350448.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
189,1773350453.767854,1773350458.767854,16,130.75,123.44688466435,4,4,4,4,14,2,bulbchange
190,1773350458.767854,1773350463.767854,184,112.15217391304348,72.4184764611435,4,4,3,3,178,6,idle
191,1773350463.767854,1773350468.767854,2747,1042.7826720058245,1070.719935196315,6,6,5,5,2745,2,idle
192,1773350468.767854,1773350473.767854,1107,942.9584462511292,987.9862682570498,7,7,7,7,1107,0,bulbon
193,1773350473.767854,1773350478.767854,714,1014.8039215686274,984.2587578034502,6,6,3,3,706,8,idle
195,1773350483.767854,1773350488.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
197,1773350493.767854,1773350498.767854,3,138.33333333333334,98.10368664496424,2,2,2,2,3,0,idle
198,1773350498.767854,1773350503.767854,27,183.22222222222223,146.13069317285638,5,5,6,6,27,0,bulboff
200,1773350508.767854,1773350513.767854,2,368.0,0.0,1,1,1,1,2,0,bulbon
201,1773350513.767854,1773350518.767854,10,106.6,102.95975481279619,4,4,5,5,10,0,bulbon
202,1773350518.767854,1773350523.767854,11,74.54545454545455,11.16569421364956,3,3,2,2,3,8,idle
204,1773350528.767854,1773350533.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
206,1773350538.767854,1773350543.767854,8,196.125,150.8058709543024,3,3,4,4,8,0,bulboff
207,1773350543.767854,1773350548.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
208,1773350548.767854,1773350553.767854,6,219.0,164.61591660589812,3,3,4,4,6,0,bulbon
209,1773350553.767854,1773350558.767854,12,167.33333333333334,144.92589537938053,4,4,5,5,12,0,bulbon
212,1773350568.767854,1773350573.767854,6,58.0,3.098386676965933,3,3,3,3,6,0,idle
213,1773350573.767854,1773350578.767854,6,81.66666666666667,15.539197748489679,4,4,3,3,6,0,idle
214,1773350578.767854,1773350583.767854,18,126.61111111111111,116.16931805565676,4,4,4,4,12,6,bulboff
215,1773350583.767854,1773350588.767854,5,62.8,7.014271166700074,3,3,2,2,3,2,idle
216,1773350588.767854,1773350593.767854,9,180.88888888888889,148.02317761455842,3,3,4,4,9,0,bulbon
218,1773350598.767854,1773350603.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
219,1773350603.767854,1773350608.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
221,1773350613.767854,1773350618.767854,4,58.5,3.0,2,2,2,2,4,0,idle
222,1773350618.767854,1773350623.767854,12,150.16666666666666,137.93597548621366,3,3,4,4,12,0,bulbchange
224,1773350628.767854,1773350633.767854,6,94.33333333333333,26.97900418226489,3,3,3,3,6,0,idle
225,1773350633.767854,1773350638.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
227,1773350643.767854,1773350648.767854,601,1056.4758735440932,977.9469173564296,6,6,4,4,591,10,idle
228,1773350648.767854,1773350653.767854,1863,1094.222758990875,1076.8413911103605,5,6,6,5,1863,0,bulboff
229,1773350653.767854,1773350658.767854,1016,1084.5403543307086,1170.8944508873087,3,3,3,3,1016,0,idle
230,1773350658.767854,1773350663.767854,485,959.579381443299,856.9125342236119,6,6,3,3,477,8,idle
231,1773350663.767854,1773350668.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
232,1773350668.767854,1773350673.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
233,1773350673.767854,1773350678.767854,22,200.77272727272728,146.44060451032917,5,5,5,5,22,0,bulbon
234,1773350678.767854,1773350683.767854,4,58.5,3.0,2,2,2,2,4,0,idle
235,1773350683.767854,1773350688.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
236,1773350688.767854,1773350693.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
238,1773350698.767854,1773350703.767854,9,188.11111111111111,158.63278699912925,3,3,4,4,9,0,bulbchange
239,1773350703.767854,1773350708.767854,8,70.0,0.0,1,1,0,0,0,8,idle
241,1773350713.767854,1773350718.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
243,1773350723.767854,1773350728.767854,3,266.0,178.40123317959436,2,2,2,2,3,0,bulbchange
244,1773350728.767854,1773350733.767854,15,164.06666666666666,136.81711811584034,3,3,4,4,15,0,bulbchange
246,1773350738.767854,1773350743.767854,12,157.41666666666666,133.59399709794621,5,5,5,5,12,0,bulbon
248,1773350748.767854,1773350753.767854,9,188.11111111111111,158.63278699912925,3,3,4,4,9,0,bulbchange
251,1773350763.767854,1773350768.767854,6,64.0,6.92820323027551,3,3,2,2,3,3,idle
252,1773350768.767854,1773350773.767854,5,70.0,0.0,1,1,0,0,0,5,idle
253,1773350773.767854,1773350778.767854,3,76.66666666666667,14.433756729740647,2,2,2,2,3,0,idle
254,1773350778.767854,1773350783.767854,6,67.33333333333333,13.880441875771343,4,4,4,4,6,0,idle
256,1773350788.767854,1773350793.767854,9,181.11111111111111,148.33951297989051,3,3,4,4,9,0,bulboff
257,1773350793.767854,1773350798.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
259,1773350803.767854,1773350808.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
261,1773350813.767854,1773350818.767854,138,164.33333333333334,314.2463428431072,5,5,6,6,138,0,bulbon
262,1773350818.767854,1773350823.767854,618,106.95145631067962,160.84122728628495,2,2,2,2,618,0,idle
263,1773350823.767854,1773350828.767854,598,99.54515050167224,123.00271871909523,2,2,2,2,598,0,idle
264,1773350828.767854,1773350833.767854,263,93.2851711026616,22.529337291773366,6,7,6,6,255,8,idle
265,1773350833.767854,1773350838.767854,4,243.25,284.05677249451384,2,2,2,2,4,0,idle
267,1773350843.767854,1773350848.767854,6,112.0,102.76769920553832,4,4,4,4,6,0,idle
268,1773350848.767854,1773350853.767854,7,176.14285714285714,217.84430875545695,3,3,3,3,7,0,idle
269,1773350853.767854,1773350858.767854,8,196.25,150.96617407315358,3,3,4,4,8,0,bulboff
270,1773350858.767854,1773350863.767854,3,166.0,132.82695509571843,2,2,2,2,3,0,idle
271,1773350863.767854,1773350868.767854,2,369.0,0.0,1,1,1,1,2,0,bulbon
272,1773350868.767854,1773350873.767854,7,127.28571428571429,118.8650695616873,3,3,4,4,7,0,bulbon
274,1773350878.767854,1773350883.767854,14,143.85714285714286,138.74872536787066,3,3,4,4,14,0,bulbchange
275,1773350883.767854,1773350888.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
276,1773350888.767854,1773350893.767854,8,70.0,0.0,1,1,0,0,0,8,idle
277,1773350893.767854,1773350898.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
278,1773350898.767854,1773350903.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
279,1773350903.767854,1773350908.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
280,1773350908.767854,1773350913.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
281,1773350913.767854,1773350918.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
283,1773350923.767854,1773350928.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
284,1773350928.767854,1773350933.767854,4,58.5,3.0,2,2,2,2,4,0,bulboff
285,1773350933.767854,1773350938.767854,9,181.0,148.18400723424912,3,3,4,4,9,0,bulboff
287,1773350943.767854,1773350948.767854,17,188.0,144.71955638406303,3,3,4,4,17,0,bulbon
288,1773350948.767854,1773350953.767854,2,70.0,0.0,1,1,0,0,0,2,idle
289,1773350953.767854,1773350958.767854,6,70.0,0.0,1,1,0,0,0,6,idle
290,1773350958.767854,1773350963.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
291,1773350963.767854,1773350968.767854,3,86.66666666666667,17.8978583448784,2,2,2,2,3,0,idle
293,1773350973.767854,1773350978.767854,11,163.54545454545453,138.11181241035368,5,5,5,5,11,0,bulboff
294,1773350978.767854,1773350983.767854,4,72.5,14.433756729740644,3,3,3,2,4,0,idle
296,1773350988.767854,1773350993.767854,18,184.11111111111111,149.0897435573183,3,3,4,4,18,0,bulbon
298,1773350998.767854,1773351003.767854,2,90.0,0.0,2,2,0,0,0,2,idle
299,1773351003.767854,1773351008.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,idle
301,1773351013.767854,1773351018.767854,8,70.0,0.0,1,1,0,0,0,8,bulbchange
302,1773351018.767854,1773351023.767854,254,895.2440944881889,824.7494501952684,8,8,7,7,252,2,bulbchange
303,1773351023.767854,1773351028.767854,2463,1088.9094600081203,1067.3787671196208,13,12,3,3,2434,8,idle
304,1773351028.767854,1773351033.767854,1020,1037.042156862745,1095.969587081193,8,8,4,4,1012,8,idle
305,1773351033.767854,1773351038.767854,221,977.7647058823529,843.7911088024794,4,4,5,5,221,0,idle
308,1773351048.767854,1773351053.767854,11,158.45454545454547,141.72040335559566,3,3,4,4,11,0,bulboff
311,1773351063.767854,1773351068.767854,6,98.16666666666667,76.09577298816713,4,4,4,4,6,0,idle
313,1773351073.767854,1773351078.767854,27,145.77777777777777,126.84646483456149,6,6,5,5,21,6,bulbon
314,1773351078.767854,1773351083.767854,2,70.0,0.0,1,1,0,0,0,2,bulbchange
316,1773351088.767854,1773351093.767854,2,57.0,4.242640687119285,1,1,1,1,2,0,idle
317,1773351093.767854,1773351098.767854,3,69.33333333333333,8.082903768654761,2,2,2,2,3,0,bulboff
318,1773351098.767854,1773351103.767854,11,158.54545454545453,141.8663904075688,3,3,4,4,11,0,bulboff
319,1773351103.767854,1773351108.767854,9,181.0,148.17978944511967,3,3,4,4,9,0,bulbon
320,1773351108.767854,1773351113.767854,3,58.0,3.4641016151377544,2,2,2,2,3,0,bulbon
