windowID,windowStart,windowEnd,packetCount,tcpPacketCount,udpPacketCount,tcpRatio,udpRatio,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,throughput,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,uniqueTCPStreams,avgTCPWindowSize,minTCPWindowSize,tcpSynCount,tcpAckCount,tcpFinCount,tcpRstCount,tcpPshCount,tcpSynOnlyCount,uniqueUDPSrcPorts,uniqueUDPDstPorts,avgInterArrivalTime,stdInterArrivalTime,minInterArrivalTime,maxInterArrivalTime,packetTo_loungeBulb,packetFrom_loungeBulb,packetTo_bedroomBulb,packetFrom_bedroomBulb,packetTo_camera,packetFrom_camera,packetTo_hub,packetFrom_hub,packetTo_plug,packetFrom_plug,tlsHandshakeCount,avgTLSRecordLen,avgUDPLen,DNSQueryCount,uniqueDNSQueries,label
261,1774116404.9645185,1774116405.9645185,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22628.333333333332,1872.0,0,3,0,0,2,0,0,0,0.062424,0.03546407406094229,0.023596,0.093107,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugOn
262,1774116421.5293345,1774116422.5293345,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23279.666666666668,2887.0,0,3,0,0,2,0,0,0,0.028247666666666667,0.004917130294524779,0.024768,0.033873,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbChange
263,1774116422.695298,1774116423.695298,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23257.666666666668,2854.0,0,3,0,0,2,0,0,0,0.017026333333333334,0.014777563308385228,0.000333,0.028435,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulbOff
264,1774116445.005708,1774116446.005708,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23235.666666666668,2821.0,0,3,0,0,2,0,0,0,0.04653399999999999,0.04475700326205945,0.014419,0.097658,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbOn
265,1774116457.787713,1774116458.787713,6,6,0,1.0,0.0,238.83333333333334,237.99026590738256,60,667,123.0,2,1,1433.0,4,4,185.0,76.68115805072325,223.83333333333334,238.90283938594504,3,3,183.83333333333334,238.90283938594504,5,0.8333333333333334,2,33533.833333333336,1841.0,0,6,0,0,5,0,0,0,0.022976833333333332,0.029570615031931046,0.000149,0.080036,0,0,0,0,0,0,2,2,1,1,0,215.6,,0,0,movingAroundHouse
266,1774116458.0935946,1774116459.0935946,7,7,0,1.0,0.0,213.28571428571428,227.52634593654884,60,667,123.0,3,1,1493.0,4,4,195.0,74.83314773547883,197.57142857142858,228.88851517922953,3,3,157.57142857142858,228.88851517922953,5,0.7142857142857143,2,29001.571428571428,1808.0,0,7,0,0,5,0,0,0,0.030770285714285712,0.033968363142362755,0.000149,0.080036,0,0,0,0,0,0,2,2,1,2,0,215.6,,0,0,plugOff
267,1774116469.2248025,1774116470.2248025,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22563.666666666668,1775.0,0,3,0,0,2,0,0,0,0.027230333333333332,0.0122857969352148,0.017058,0.04088,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugOn
268,1774116480.7429576,1774116481.7429576,6,6,0,1.0,0.0,172.33333333333334,153.58862805125472,60,371,87.0,4,0,1034.0,2,2,185.0,76.68115805072325,156.33333333333334,155.3649467114982,2,2,116.33333333333333,155.36494671149816,4,0.6666666666666666,1,33001.5,1938.0,0,6,0,0,4,0,0,0,0.017490000000000002,0.009852290576307623,0.002239,0.027713,3,3,0,0,0,0,0,0,0,0,0,169.5,,0,0,bulbChange
269,1774116493.3500214,1774116494.3500214,4,4,0,1.0,0.0,144.75,152.03371336647672,60,372,73.5,3,0,579.0,2,2,185.0,80.82903768654761,127.75,154.2862599196701,2,2,87.75,154.2862599196701,2,0.5,1,32976.75,1905.0,0,4,0,0,2,0,0,0,0.02588725,0.02252834475906593,0.001551,0.055943,2,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulbOff
270,1774116509.7007434,1774116510.7007434,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22582.333333333332,1841.0,0,3,0,0,2,0,0,0,0.011851,0.009765743340882968,0.000794,0.019297,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbOn
271,1774116513.2589545,1774116514.2589545,6,6,0,1.0,0.0,172.66666666666666,154.10213063636294,60,371,87.0,4,0,1036.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,1,23202.666666666668,2755.0,0,6,0,0,4,0,0,0,0.059744166666666675,0.0481050970747037,0.02303,0.143242,0,0,2,4,0,0,0,0,0,0,0,170.0,,0,0,bulbChange
272,1774116528.3557725,1774116529.3557725,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22541.666666666668,1742.0,0,3,0,0,2,0,0,0,0.04895566666666667,0.049280564752581045,0.015616,0.105562,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugOff
273,1774116538.4856143,1774116539.4856143,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22923.333333333332,1742.0,0,3,0,0,2,0,0,0,0.012728333333333335,0.0093680342833133,0.002616,0.021111,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugOn
274,1774116547.718165,1774116548.718165,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,23169.666666666668,2722.0,0,3,0,0,2,0,0,0,0.05459033333333333,0.07100606091266672,0.005638,0.136028,0,0,1,2,0,0,0,0,0,0,0,169.5,,0,0,bulbChange
275,1774116580.615402,1774116581.615402,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23305.0,2887.0,0,3,0,0,2,0,0,0,0.04288533333333333,0.051880089536674216,0.00462,0.101935,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugOff
276,1774116582.0411353,1774116583.0411353,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22560.333333333332,1808.0,0,3,0,0,2,0,0,0,0.017678666666666665,0.00779476249370905,0.011739,0.026505,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulbOff
277,1774116587.7445655,1774116588.7445655,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23283.0,2854.0,0,3,0,0,2,0,0,0,0.025565333333333332,0.0028653858960589113,0.023646,0.028859,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugOn
278,1774116601.455069,1774116602.455069,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22538.333333333332,1775.0,0,3,0,0,2,0,0,0,0.014724000000000001,0.000781170915997261,0.01403,0.01557,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbOn
279,1774116627.877199,1774116628.877199,8,6,2,0.75,0.25,147.125,138.87346501659087,60,373,78.5,6,0,1177.0,5,5,220.0,64.8074069840786,131.625,139.9723824800552,2,2,116.83333333333333,156.13765294337773,4,0.6666666666666666,2,23183.666666666668,2658.0,0,6,0,0,4,0,1,1,0.052724875000000004,0.0593688028090692,0.003288,0.159802,0,0,1,2,0,0,0,2,1,2,0,170.25,36.0,0,0,plugOff
280,1774116627.8816304,1774116628.8816304,8,6,2,0.75,0.25,147.125,138.87346501659087,60,373,78.5,6,0,1177.0,5,5,220.0,64.8074069840786,131.625,139.9723824800552,2,2,116.83333333333333,156.13765294337773,4,0.6666666666666666,2,23183.666666666668,2658.0,0,6,0,0,4,0,1,1,0.052724875000000004,0.0593688028090692,0.003288,0.159802,0,0,1,2,0,0,0,2,1,2,0,170.25,36.0,0,0,bulbChange
281,1774116632.88535,1774116633.88535,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23105.0,2625.0,0,3,0,0,2,0,0,0,0.04025566666666667,0.012602121342588849,0.026216,0.050589,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbOff
282,1774116635.0106049,1774116636.0106049,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23218.333333333332,2757.0,0,3,0,0,2,0,0,0,0.056183333333333335,0.05353613819032275,0.010612,0.115143,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugOn
283,1774116649.172282,1774116650.172282,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,23083.0,2592.0,0,3,0,0,2,0,0,0,0.007118666666666666,0.00748031057733122,0.002751,0.015756,0,0,1,2,0,0,0,0,0,0,0,169.5,,0,0,bulbOn
284,1774116686.0050664,1774116687.0050664,6,6,0,1.0,0.0,172.83333333333334,154.36245225658558,60,373,87.0,4,0,1037.0,4,4,208.33333333333334,72.29568912920512,156.83333333333334,156.1376529433777,2,2,116.83333333333333,156.1376529433777,4,0.6666666666666666,2,23128.666666666668,2559.0,0,6,0,0,4,0,0,0,0.04642583333333333,0.04217098505568333,0.010841,0.112784,0,0,1,2,0,0,0,0,1,2,0,170.25,,0,0,bulbChange
285,1774116686.1381795,1774116687.1381795,6,6,0,1.0,0.0,172.83333333333334,154.36245225658558,60,373,87.0,4,0,1037.0,4,4,208.33333333333334,72.29568912920512,156.83333333333334,156.1376529433777,2,2,116.83333333333333,156.1376529433777,4,0.6666666666666666,2,23128.666666666668,2559.0,0,6,0,0,4,0,0,0,0.04642583333333333,0.04217098505568333,0.010841,0.112784,0,0,1,2,0,0,0,0,1,2,0,170.25,,0,0,plugOff
286,1774116693.266191,1774116694.266191,4,4,0,1.0,0.0,144.75,152.03371336647672,60,372,73.5,3,0,579.0,3,3,220.0,70.0,127.75,154.2862599196701,3,2,87.75,154.2862599196701,2,0.5,2,18093.5,2691.0,0,4,0,0,2,0,0,0,0.054849249999999995,0.030187280581673248,0.022298,0.095248,0,0,0,0,0,0,0,1,1,2,0,170.5,,0,0,plugOn
287,1774116719.2288713,1774116720.2288713,6,6,0,1.0,0.0,172.5,153.84505191913064,60,371,87.0,4,0,1035.0,2,2,208.33333333333334,72.29568912920512,156.5,155.62101400517864,2,2,116.5,155.62101400517864,4,0.6666666666666666,1,22887.666666666668,1711.0,0,6,0,0,4,0,0,0,0.0201415,0.027085986936052374,0.000412,0.071129,2,4,0,0,0,0,0,0,0,0,0,169.75,,0,0,bulbChange
288,1774116723.7047944,1774116724.7047944,5,5,0,1.0,0.0,206.6,259.29192042946494,60,667,123.0,2,1,1033.0,2,2,171.0,76.68115805072325,190.2,261.00325668466286,2,2,150.2,261.00325668466286,3,0.6,1,40433.8,2713.0,0,5,0,0,3,0,0,0,0.014678199999999999,0.018396256132702654,0.0,0.03569,0,0,0,0,0,0,3,2,0,0,0,245.33333333333334,,0,0,movingAroundHouse
289,1774116738.4699097,1774116739.4699097,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23039.0,2526.0,0,3,0,0,2,0,0,0,0.03565,0.05281479193369979,0.000139,0.096343,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbOff
290,1774116743.0544906,1774116744.0544906,4,4,0,1.0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,973.0,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,34020.5,2437.0,0,4,0,0,3,0,0,0,0.0139855,0.014968242704695389,0.000124,0.03171,0,0,0,0,0,0,2,2,0,0,0,245.33333333333334,,0,0,movingAroundHouse
291,1774116759.4484785,1774116760.4484785,542,542,0,1.0,0.0,1009.9446494464945,672.9649631761159,66,4284,1472.0,168,367,547390.0,2,2,60.28044280442804,5.554863765085825,995.9446494464945,672.9649631761159,2,2,943.9446494464945,672.9649631761159,374,0.6900369003690037,1,2717.7749077490776,1581.0,0,542,0,0,40,0,0,0,0.0016467749077490774,0.0031548457691689975,0.0,0.032433,0,0,0,0,168,374,0,0,0,0,0,4826.855670103093,,0,0,outsideDetection
292,1774116754.392345,1774116755.392345,6,6,0,1.0,0.0,122.33333333333333,123.13678031630788,60,373,74.0,5,0,734.0,4,4,165.83333333333334,94.89661040662446,107.33333333333333,123.76698536631919,3,3,58.666666666666664,128.21804345203006,2,0.3333333333333333,2,18750.666666666668,1800.0,2,5,0,0,2,1,0,0,0.030876166666666666,0.04256205501343499,0.001032,0.115086,0,0,0,0,1,2,0,0,1,2,0,171.0,,0,0,plugOff
293,1774116758.772746,1774116759.772746,572,572,0,1.0,0.0,1037.6153846153845,679.8186548453077,60,4284,1472.0,170,397,593516.0,4,4,61.23251748251748,12.924004951404653,1023.6048951048951,679.8338118575912,3,3,971.6678321678322,679.7539305577993,403,0.7045454545454546,2,2848.1188811188813,1581.0,0,572,0,0,40,0,0,0,0.001665437062937063,0.002977788227834938,0.0,0.017931,0,0,1,2,168,401,0,0,0,0,0,7335.845070422535,,0,0,bulbOn
294,1774116763.5198236,1774116764.5198236,82,82,0,1.0,0.0,474.7926829268293,545.3593840061591,60,1472,161.0,41,23,38933.0,4,4,63.573170731707314,31.65478548566283,460.719512195122,545.4161232635211,3,3,409.1585365853659,545.1732869716394,42,0.5121951219512195,2,3173.2804878048782,1582.0,0,82,0,0,41,0,0,0,0.010627426829268295,0.008007822780242152,0.000666,0.039985,0,0,0,0,39,40,0,0,1,2,0,793.8333333333334,,0,0,plugOn
295,1774116767.5224514,1774116768.5224514,99,99,0,1.0,0.0,717.6666666666666,767.2433161145484,60,2878,289.0,44,42,71049.0,4,4,63.282828282828284,28.84866933727511,703.6060606060606,767.2960317706965,3,3,651.969696969697,767.036763807016,56,0.5656565656565656,2,3190.121212121212,1707.0,0,99,0,0,41,0,0,0,0.008893141414141412,0.007053494959455439,0.000129,0.029025,0,0,1,2,42,54,0,0,0,0,0,1569.2682926829268,,0,0,bulbChange
296,1774116806.6505175,1774116807.6505175,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23108.333333333332,2592.0,0,3,0,0,2,0,0,0,0.05261733333333333,0.027739184132438602,0.023861,0.079213,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugOff
297,1774116807.8874285,1774116808.8874285,4,4,0,1.0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,973.0,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33779.0,1954.0,0,4,0,0,3,0,0,0,0.03452675,0.038260016304012906,0.0021,0.089865,0,0,0,0,0,0,2,2,0,0,0,245.33333333333334,,0,0,movingAroundHouse
298,1774116819.0329561,1774116820.0329561,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23257.666666666668,2854.0,0,3,0,0,2,0,0,0,0.045936,0.04853365657973856,0.011236,0.101397,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbOff
299,1774116819.7843256,1774116820.7843256,6,6,0,1.0,0.0,124.83333333333333,121.7397497396256,60,372,85.0,5,0,749.0,4,4,208.33333333333334,72.29568912920512,108.83333333333333,123.05026073384269,2,2,68.83333333333333,123.05026073384269,4,0.6666666666666666,2,23030.0,2429.0,0,6,0,0,4,0,0,0,0.041279333333333335,0.041146661583495045,0.00391,0.094818,0,0,1,2,0,0,0,0,1,2,0,98.25,,0,0,plugOn
300,1774116820.7431583,1774116821.7431583,6,6,0,1.0,0.0,124.5,120.92766432872173,60,370,85.0,5,0,747.0,4,4,208.33333333333334,72.29568912920512,108.5,122.24033704142018,2,2,68.5,122.24033704142018,4,0.6666666666666666,2,23008.666666666668,2396.0,0,6,0,0,4,0,0,0,0.024029,0.010126920005608813,0.008014,0.039216,0,0,1,2,0,0,0,0,1,2,0,97.75,,0,0,bulbChange
301,1774116826.414829,1774116827.414829,6,6,0,1.0,0.0,169.16666666666666,137.3454282699889,60,370,105.0,3,0,1015.0,4,4,208.33333333333334,72.29568912920512,153.16666666666666,139.27442933527556,3,3,113.16666666666667,139.27442933527556,4,0.6666666666666666,2,23157.166666666668,1816.0,0,6,0,0,4,0,0,0,0.027498833333333333,0.035669103859876636,0.003186,0.096987,1,2,0,0,0,0,1,2,0,0,0,164.75,,0,0,bulbOn
302,1774116856.9192815,1774116857.9192815,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,23213.666666666668,2788.0,0,3,0,0,2,0,0,0,0.035456666666666664,0.03175227327819747,0.009735,0.070945,1,2,0,0,0,0,0,0,0,0,0,169.5,,0,0,bulbChange
303,1774116871.8354816,1774116872.8354816,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23191.666666666668,2755.0,0,3,0,0,2,0,0,0,0.014422666666666667,0.0191820949412032,0.001172,0.036419,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbOff
304,1774116875.3877156,1774116876.3877156,5,2,3,0.4,0.6,134.0,133.8076978353637,70,373,70.0,4,0,670.0,3,3,227.0,62.609903369994115,120.0,133.8076978353637,2,2,176.0,202.2325394193526,2,1.0,1,33318.0,2528.0,0,2,0,0,2,0,1,1,0.0163458,0.009902050782539949,0.002605,0.029611,0,0,0,0,0,0,0,3,1,1,0,171.0,36.0,0,0,plugOff
305,1774116880.1955686,1774116881.1955686,8,8,0,1.0,0.0,193.75,217.15810566760535,60,667,105.0,4,1,1550.0,4,4,202.5,72.4568837309472,177.5,218.75818352039508,3,3,137.5,218.75818352039508,5,0.625,2,25874.125,1678.0,0,8,0,0,5,0,0,0,0.01960925,0.034382347741454274,0.0,0.100955,1,2,0,0,0,0,2,3,0,0,0,215.0,,0,0,bulbOn
306,1774116880.2780008,1774116881.2780008,8,8,0,1.0,0.0,193.75,217.15810566760535,60,667,105.0,4,1,1550.0,4,4,202.5,72.4568837309472,177.5,218.75818352039508,3,3,137.5,218.75818352039508,5,0.625,2,25874.125,1678.0,0,8,0,0,5,0,0,0,0.01960925,0.034382347741454274,0.0,0.100955,1,2,0,0,0,0,2,3,0,0,0,215.0,,0,0,movingAroundHouse
307,1774116889.9860435,1774116890.9860435,5,5,0,1.0,0.0,191.4,142.07146089204545,60,372,123.0,2,0,957.0,4,4,199.0,76.68115805072325,176.2,143.47717588522573,3,3,136.2,143.47717588522573,4,0.8,2,27504.0,2462.0,0,5,0,0,4,0,0,0,0.0365916,0.03323115193308832,0.006731,0.093303,0,0,0,0,0,0,1,1,1,2,0,165.25,,0,0,plugOn
308,1774116909.220088,1774116910.220088,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23127.0,2658.0,0,3,0,0,2,0,0,0,0.01813266666666667,0.004967219175085122,0.014185,0.02371,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbChange
309,1774116918.2132995,1774116919.2132995,4,4,0,1.0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,973.0,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,34124.0,2644.0,0,4,0,0,3,0,0,0,0.0365515,0.06858304971103768,0.001522,0.13942,0,0,0,0,0,0,2,2,0,0,0,245.33333333333334,,0,0,movingAroundHouse
310,1774116939.5025425,1774116940.5025425,6,3,3,0.5,0.5,121.33333333333333,122.62082476751928,60,371,70.0,5,0,728.0,3,3,231.66666666666666,57.154760664940824,106.33333333333333,123.24393156121995,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22930.333333333332,2363.0,0,3,0,0,2,0,1,1,0.03109266666666666,0.034103573734532086,0.002438,0.085632,0,0,1,2,0,0,0,3,0,0,0,170.0,36.0,0,0,bulbOff
311,1774116946.1109536,1774116947.1109536,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22999.666666666668,2429.0,0,3,0,0,2,0,0,0,0.012784333333333333,0.012657216768837189,0.003649,0.027232,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugOff
312,1774116948.7012138,1774116949.7012138,6,6,0,1.0,0.0,172.33333333333334,153.58732586599282,60,370,87.0,4,0,1034.0,2,2,208.33333333333334,72.29568912920512,156.33333333333334,155.36365941450617,2,2,116.33333333333333,155.36365941450617,4,0.6666666666666666,1,22897.333333333332,2297.0,0,6,0,0,4,0,0,0,0.017343833333333333,0.017186417386025124,0.0,0.046582,0,0,2,4,0,0,0,0,0,0,0,169.5,,0,0,bulbOn
313,1774116948.8501945,1774116949.8501945,6,6,0,1.0,0.0,172.33333333333334,153.58732586599282,60,370,87.0,4,0,1034.0,2,2,208.33333333333334,72.29568912920512,156.33333333333334,155.36365941450617,2,2,116.33333333333333,155.36365941450617,4,0.6666666666666666,1,22897.333333333332,2297.0,0,6,0,0,4,0,0,0,0.017343833333333333,0.017186417386025124,0.0,0.046582,0,0,2,4,0,0,0,0,0,0,0,169.5,,0,0,bulbChange
314,1774116956.2354145,1774116957.2354145,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22977.666666666668,2396.0,0,3,0,0,2,0,0,0,0.041735333333333326,0.019244580986172006,0.02577,0.063104,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugOn
315,1774117006.3665905,1774117007.3665905,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22955.666666666668,2363.0,0,3,0,0,2,0,0,0,0.051196,0.025291245362773256,0.022058,0.067462,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugOff
316,1774117013.908889,1774117014.908889,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22864.333333333332,2264.0,0,3,0,0,2,0,0,0,0.04440566666666667,0.03570432360839977,0.019809,0.085358,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbOff
317,1774117015.5006003,1774117016.5006003,6,6,0,1.0,0.0,129.83333333333334,119.65519907913182,60,372,92.0,5,0,779.0,4,4,144.66666666666666,88.45488492257884,114.83333333333333,120.37843106913576,3,3,68.83333333333333,123.05026073384269,4,0.6666666666666666,2,13311.666666666666,503.0,0,6,0,0,4,0,0,0,0.020596166666666665,0.04309957410191737,0.001074,0.108527,0,0,0,0,1,2,0,0,1,2,0,98.25,,0,0,plugOn
318,1774117018.49645,1774117019.49645,4,4,0,1.0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,973.0,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,34020.5,2437.0,0,4,0,0,3,0,0,0,0.00755125,0.00951891441201849,0.0011,0.021594,0,0,0,0,0,0,2,2,0,0,0,245.33333333333334,,0,0,movingAroundHouse
319,1774117026.341505,1774117027.341505,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23105.0,2625.0,0,3,0,0,2,0,0,0,0.034226,0.02906570744021208,0.010539,0.066661,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbChange
320,1774117029.2183814,1774117030.2183814,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,22821.666666666668,2200.0,0,3,0,0,2,0,0,0,0.05436366666666667,0.07272213828218567,0.000138,0.137003,0,0,1,2,0,0,0,0,0,0,0,169.5,,0,0,bulbOn
