frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.stream,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name
1773402651.621645000,0.001731000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.624635000,0.002990000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.629681000,0.005046000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.630442000,0.000761000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.630633000,0.000191000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.630821000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.632294000,0.001473000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.633386000,0.001092000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.636237000,0.002851000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.637387000,0.001150000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.638436000,0.001049000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.639054000,0.000618000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.639055000,0.000001000,240,192.168.0.55,40.120.38.40,6,64,226,174,0x0018,13,39499,443,,,
1773402651.643513000,0.004458000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.644629000,0.001116000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.647422000,0.002793000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.649048000,0.001626000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.649764000,0.000716000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.650742000,0.000978000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.652604000,0.001862000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.653447000,0.000843000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.654556000,0.001109000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.655581000,0.001025000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.656415000,0.000834000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.658053000,0.001638000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.659037000,0.000984000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.660223000,0.001186000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.660410000,0.000187000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.664889000,0.004479000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.664911000,0.000022000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.667075000,0.002164000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.667718000,0.000643000,943,192.168.0.55,40.120.38.40,6,64,929,877,0x0018,13,39499,443,,,
1773402651.672793000,0.005075000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.673568000,0.000775000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.679127000,0.005559000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.679544000,0.000417000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.679819000,0.000275000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.685000000,0.005181000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.685668000,0.000668000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.686527000,0.000859000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.687443000,0.000916000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.688220000,0.000777000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.690672000,0.002452000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.690797000,0.000125000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.691583000,0.000786000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.693047000,0.001464000,882,192.168.0.55,40.120.38.40,6,64,868,816,0x0018,13,39499,443,,,
1773402651.694398000,0.001351000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.698301000,0.003903000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.702652000,0.004351000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.703324000,0.000672000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.704374000,0.001050000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.710750000,0.006376000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.711150000,0.000400000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.715528000,0.004378000,1038,192.168.0.55,40.120.38.40,6,64,1024,972,0x0018,13,39499,443,,,
1773402651.716826000,0.001298000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.719888000,0.003062000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.720070000,0.000182000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.720258000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.720447000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.724320000,0.003873000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.724498000,0.000178000,2922,192.168.0.55,40.120.38.40,6,64,2908,2856,0x0010,13,39499,443,,,
1773402651.725241000,0.000743000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.725430000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.725619000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.725806000,0.000187000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.734697000,0.008891000,4350,192.168.0.55,40.120.38.40,6,64,4336,4284,0x0010,13,39499,443,,,
1773402651.735151000,0.000454000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.738067000,0.002916000,10062,192.168.0.55,40.120.38.40,6,64,10048,9996,0x0010,13,39499,443,,,
1773402651.739407000,0.001340000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.739407000,0.000000000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.741483000,0.002076000,1476,192.168.0.55,40.120.38.40,6,64,1462,1410,0x0018,13,39499,443,,,
1773402651.743699000,0.002216000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.743870000,0.000171000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.744059000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.744249000,0.000190000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.744440000,0.000191000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.745310000,0.000870000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.746081000,0.000771000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.750536000,0.004455000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.750695000,0.000159000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.750883000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.751617000,0.000734000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.751806000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.752083000,0.000277000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.752733000,0.000650000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.753068000,0.000335000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.753408000,0.000340000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.754208000,0.000800000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.758158000,0.003950000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.758609000,0.000451000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.759433000,0.000824000,771,192.168.0.55,40.120.38.40,6,64,757,705,0x0018,13,39499,443,,,
1773402651.762884000,0.003451000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.764335000,0.001451000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.767705000,0.003370000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.767869000,0.000164000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.768478000,0.000609000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.769855000,0.001377000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.770046000,0.000191000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.770234000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.770971000,0.000737000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.772486000,0.001515000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.773762000,0.001276000,5778,192.168.0.55,40.120.38.40,6,64,5764,5712,0x0010,13,39499,443,,,
1773402651.775837000,0.002075000,771,192.168.0.55,40.120.38.40,6,64,757,705,0x0018,13,39499,443,,,
1773402651.788933000,0.013096000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.789179000,0.000246000,14346,192.168.0.55,40.120.38.40,6,64,14332,14280,0x0010,13,39499,443,,,
1773402651.790490000,0.001311000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.792215000,0.001725000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.792725000,0.000510000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.792907000,0.000182000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.793108000,0.000201000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.793286000,0.000178000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.793690000,0.000404000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.794390000,0.000700000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.802217000,0.007827000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.805447000,0.003230000,4350,192.168.0.55,40.120.38.40,6,64,4336,4284,0x0010,13,39499,443,,,
1773402651.806107000,0.000660000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.806271000,0.000164000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.806271000,0.000000000,638,192.168.0.55,40.120.38.40,6,64,624,572,0x0018,13,39499,443,,,
1773402651.809342000,0.003071000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.809717000,0.000375000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.810418000,0.000701000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.811118000,0.000700000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.811843000,0.000725000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.819043000,0.007200000,5778,192.168.0.55,40.120.38.40,6,64,5764,5712,0x0010,13,39499,443,,,
1773402651.819826000,0.000783000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.820017000,0.000191000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.820206000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.820396000,0.000190000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.820584000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.820773000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.820964000,0.000191000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.821153000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.823845000,0.002692000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.824320000,0.000475000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.831497000,0.007177000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.833171000,0.001674000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.833335000,0.000164000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.833523000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.833710000,0.000187000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.837748000,0.004038000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.838398000,0.000650000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.839123000,0.000725000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.842824000,0.003701000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.843885000,0.001061000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.844037000,0.000152000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.844820000,0.000783000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.845006000,0.000186000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.845199000,0.000193000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.846094000,0.000895000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.846941000,0.000847000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.847924000,0.000983000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.848299000,0.000375000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.850295000,0.001996000,1400,192.168.0.55,40.120.38.40,6,64,1386,1334,0x0018,13,39499,443,,,
1773402651.855091000,0.004796000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.855286000,0.000195000,2922,192.168.0.55,40.120.38.40,6,64,2908,2856,0x0010,13,39499,443,,,
1773402651.855701000,0.000415000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.855891000,0.000190000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.856080000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.856271000,0.000191000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.856459000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.856647000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.856836000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.857471000,0.000635000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.859521000,0.002050000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.859710000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.860505000,0.000795000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.860697000,0.000192000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.860886000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.861072000,0.000186000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.861245000,0.000173000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.861267000,0.000022000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.861827000,0.000560000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.862352000,0.000525000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.863355000,0.001003000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.864082000,0.000727000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.864273000,0.000191000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.864462000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.869903000,0.005441000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.871779000,0.001876000,1476,192.168.0.55,40.120.38.40,6,64,1462,1410,0x0018,13,39499,443,,,
1773402651.872979000,0.001200000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.873754000,0.000775000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.874304000,0.000550000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.877755000,0.003451000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.879080000,0.001325000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.880406000,0.001326000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.882881000,0.002475000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.883749000,0.000868000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.887407000,0.003658000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.888692000,0.001285000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.888863000,0.000171000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.889051000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.889694000,0.000643000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.889884000,0.000190000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.890074000,0.000190000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.894422000,0.004348000,5778,192.168.0.55,40.120.38.40,6,64,5764,5712,0x0010,13,39499,443,,,
1773402651.902524000,0.008102000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.902717000,0.000193000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.902905000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.903116000,0.000211000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.903283000,0.000167000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.903945000,0.000662000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.905085000,0.001140000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.906060000,0.000975000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.908585000,0.002525000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.909435000,0.000850000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.910210000,0.000775000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.915512000,0.005302000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.919414000,0.003902000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.921633000,0.002219000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.921822000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.922789000,0.000967000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.922790000,0.000001000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.925127000,0.002337000,2922,192.168.0.55,40.120.38.40,6,64,2908,2856,0x0010,13,39499,443,,,
1773402651.925127000,0.000000000,1476,192.168.0.55,40.120.38.40,6,64,1462,1410,0x0018,13,39499,443,,,
1773402651.926113000,0.000986000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.926302000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.926914000,0.000612000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.927102000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.938266000,0.011164000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.945942000,0.007676000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.948744000,0.002802000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.948744000,0.000000000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.950399000,0.001655000,1441,192.168.0.55,40.120.38.40,6,64,1427,1375,0x0018,13,39499,443,,,
1773402651.951943000,0.001544000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.964549000,0.012606000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.964705000,0.000156000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.964893000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.965507000,0.000614000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.965699000,0.000192000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.965887000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.966078000,0.000191000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.966266000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.966455000,0.000189000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.967068000,0.000613000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.967261000,0.000193000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.969442000,0.002181000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.969630000,0.000188000,1494,192.168.0.55,40.120.38.40,6,64,1480,1428,0x0010,13,39499,443,,,
1773402651.985150000,0.015520000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
1773402651.986349000,0.001199000,66,40.120.38.40,192.168.0.55,6,51,52,0,0x0010,13,443,39499,,,
