frame.time_epoch,ip.src,ip.dst,ip.ttl,tcp.flags,tcp.window_size_value,ip.proto,frame.len,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
1770659158.600834000,51.49.17.250,192.168.0.35,246,0x0018,3638,6,119,443,45737,,
1770659158.604284000,51.49.17.250,192.168.0.35,246,0x0018,3638,6,231,443,45737,,
1770659158.604284000,51.49.17.250,192.168.0.35,246,0x0018,3638,6,119,443,45737,,
1770659158.609389000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,359,45737,443,,
1770659158.612155000,192.168.0.35,51.49.17.250,64,0x0010,2608,6,66,45737,443,,
1770659158.623376000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.654493000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.656801000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659158.664916000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.689963000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.692232000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659158.706423000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.737406000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.739390000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659158.750414000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.769543000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.781198000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659158.789483000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.810264000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.817754000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659158.830911000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.851628000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.863812000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659158.866777000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.893078000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.897637000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659158.899792000,,,,,,,60,,,,
1770659158.903587000,,,,,,,60,,,,
1770659158.913767000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.934507000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.945050000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.946025000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659158.976045000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659158.977676000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.008411000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.008412000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.027971000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.044243000,51.49.17.250,192.168.0.35,246,0x0010,3636,6,66,443,45737,,
1770659159.059110000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.060170000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.089039000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.090455000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.100984000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.124108000,51.49.17.250,192.168.0.35,246,0x0010,3636,6,66,443,45737,,
1770659159.132105000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.133908000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.155245000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.174009000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.184090000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.191243000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.215290000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.216197000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.225686000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.249203000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.263205000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.267197000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.298211000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.298386000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.311978000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.329330000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.339868000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.346620000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.372249000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.381259000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.391687000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.408317000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.422922000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.427084000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.443601000,51.49.17.250,192.168.0.35,246,0x0018,3638,6,487,443,45737,,
1770659159.459941000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.488381000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.488381000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.494321000,51.49.17.250,192.168.0.35,246,0x0010,3636,6,66,443,45737,,
1770659159.506399000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.523401000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.537421000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.547964000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.569484000,51.49.17.250,192.168.0.35,246,0x0010,3636,6,66,443,45737,,
1770659159.569588000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.589441000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.599863000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.620433000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.630848000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.651646000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.653523000,51.49.17.250,192.168.0.35,246,0x0010,3636,6,66,443,45737,,
1770659159.662105000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.685803000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659159.693161000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.713785000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659159.723985000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
