windowID,windowStart,windowEnd,packetCount,tcpPacketCount,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,avgTCPWindowSize,ackCount,avgInterArrivalTime,stdInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,avgTimeDelta,stdTimeDelta,label
3440,1774397009.241076,1774397011.241076,3,3,173.33333333333334,173.44259376904316,60,373,87.0,2,0,260.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,23168.666666666668,3,0.0039826666666666665,0.0035819562159989243,0,0,0,0,0,0,0,0,1,2,0,0,0,171.0,202.2325394193526,0.074843,0.062322977480219935,0.0039826666666666665,0.0035819562159989243,plugOff
7030,1774397014.3424978,1774397016.3424978,19,19,260.5263157894737,372.46287934669147,66,1494,97.0,10,3,2475.0,2,2,160.8421052631579,94.39000839183417,246.52631578947367,372.46287934669147,2,2,194.52631578947367,372.46287934669147,10,0.5263157894736842,383.6842105263158,19,0.0010234210526315788,0.0037344642381737744,0,0,0,0,0,0,0,0,0,0,10,9,0,405.6666666666667,567.0313042504796,0.2492588,0.23867940264100435,0.0010234210526315788,0.0037344642381737744,idle
3441,1774397019.523576,1774397021.523576,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23146.666666666668,3,0.0015466666666666667,0.0010679402292887619,0,0,0,0,0,0,0,0,1,2,0,0,0,170.5,201.52543263816605,0.1696245,0.19203252410073665,0.0015466666666666667,0.0010679402292887619,plugOn
3442,1774397030.902108,1774397032.902108,10,8,150.9,184.1632428037691,60,667,96.5,5,1,754.5,4,5,192.1,78.79572746454383,135.7,184.8374961959829,3,3,111.125,205.64285094030657,5,0.625,26368.125,8,0.0041748,0.00633401613512312,0,0,0,0,0,0,3,4,0,0,2,1,0,172.8,243.28419595197713,0.17477,0.2041187968724749,0.00449425,0.007137371499969119,movingAroundHouse
3443,1774397055.108783,1774397057.108783,2,2,230.0,202.2325394193526,87,373,230.0,1,0,230.0,2,2,185.0,98.99494936611666,216.0,202.2325394193526,2,2,176.0,202.2325394193526,2,1.0,33735.5,2,0.001513,0.0007679179643685906,0,0,0,0,0,0,0,0,1,1,0,0,0,171.0,202.2325394193526,0.02917,,0.001513,0.0007679179643685906,plugOff
7031,1774397060.0134869,1774397062.0134869,3,3,112.0,39.83716857408418,66,135,135.0,1,0,168.0,2,2,185.33333333333334,105.07774899251189,98.0,39.83716857408418,2,2,46.0,39.83716857408418,2,0.6666666666666666,3201.3333333333335,3,0.000984,0.0007459832437796442,0,0,0,0,0,0,0,0,0,0,2,1,0,64.0,0.0,0.3198065,0.3995655359518636,0.000984,0.0007459832437796442,idle
3444,1774397065.3971155,1774397067.3971155,2,2,229.5,201.52543263816605,87,372,229.5,1,0,229.5,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,33719.0,2,0.0031445,0.003485329324468493,0,0,0,0,0,0,0,0,1,1,0,0,0,170.5,201.52543263816605,0.031056,,0.0031445,0.003485329324468493,plugOn
3445,1774397095.525722,1774397097.525722,3,3,173.33333333333334,173.44259376904316,60,373,87.0,2,0,260.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,23080.666666666668,3,0.0020530000000000006,0.0021694812744063965,0,0,0,0,0,0,0,0,1,2,0,0,0,171.0,202.2325394193526,0.191389,0.2277039398912544,0.0020530000000000006,0.0021694812744063965,plugOff
3446,1774397104.1648898,1774397106.1648898,2,2,229.5,201.52543263816605,87,372,229.5,1,0,229.5,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,33686.0,2,0.0001505,3.181980515339464e-05,0,0,0,0,0,0,0,0,1,1,0,0,0,170.5,201.52543263816605,0.025055,,0.0001505,3.181980515339464e-05,plugOn
3447,1774397141.9243865,1774397143.9243865,2,2,230.0,202.2325394193526,87,373,230.0,1,0,230.0,2,2,185.0,98.99494936611666,216.0,202.2325394193526,2,2,176.0,202.2325394193526,2,1.0,33669.5,2,0.000132,0.00018667619023324855,0,0,0,0,0,0,0,0,1,1,0,0,0,171.0,202.2325394193526,0.0308,,0.000132,0.00018667619023324855,plugOff
