frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.time_relative,tcp.stream,tcp.analysis.ack_rtt,tcp.time_delta,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,tls.record.content_type,udp.length
1776416214.029744000,0.021787000,147,194.168.4.123,192.168.0.35,17,57,133,,,,,,,,,53,18712,web.diagnostic.networking.aws.dev,,,,,113
1776416214.039285000,0.009541000,113,192.168.0.35,194.168.4.123,17,64,99,,,,,,,,,30685,53,ec2.web.eu-north-1.prod.diagnostic.networking.aws.dev,,,,,79
1776416214.061493000,0.022208000,129,194.168.4.123,192.168.0.35,17,57,115,,,,,,,,,53,30685,ec2.web.eu-north-1.prod.diagnostic.networking.aws.dev,,,,,95
1776416214.064661000,0.003168000,74,192.168.0.35,13.48.52.157,6,64,60,0,0x0002,0.000000000,4148,,0.000000000,36368,80,,,,29200,,,,
1776416214.112332000,0.013912000,74,13.48.52.157,192.168.0.35,6,118,60,0,0x0012,0.047671000,4148,0.047671000,0.047671000,80,36368,,,,62643,,,,
1776416214.115130000,0.002798000,66,192.168.0.35,13.48.52.157,6,64,52,0,0x0010,0.050469000,4148,0.002798000,0.002798000,36368,80,,,,457,,,,
1776416214.116146000,0.001016000,355,192.168.0.35,13.48.52.157,6,64,341,289,0x0018,0.051485000,4148,,0.001016000,36368,80,,,,457,,,,
1776416214.116583000,0.000437000,480,192.168.0.35,13.48.52.157,6,64,466,414,0x0018,0.051922000,4148,,0.000437000,36368,80,,,,457,,,,
1776416214.164564000,0.039161000,66,13.48.52.157,192.168.0.35,6,118,52,0,0x0010,0.099903000,4148,0.048418000,0.047981000,80,36368,,,,487,,,,
1776416214.164564000,0.000000000,66,13.48.52.157,192.168.0.35,6,118,52,0,0x0010,0.099903000,4148,0.047981000,0.000000000,80,36368,,,,484,,,,
1776416214.164565000,0.000001000,359,13.48.52.157,192.168.0.35,6,118,345,293,0x0018,0.099904000,4148,,0.000001000,80,36368,,,,484,,,,
1776416214.167387000,0.002822000,66,13.48.52.157,192.168.0.35,6,118,52,0,0x0011,0.102726000,4148,,0.002822000,80,36368,,,,484,,,,
1776416214.167387000,0.000000000,66,192.168.0.35,13.48.52.157,6,64,52,0,0x0010,0.102726000,4148,0.002822000,0.000000000,36368,80,,,,473,,,,
1776416214.176544000,0.009157000,66,192.168.0.35,13.48.52.157,6,64,52,0,0x0011,0.111883000,4148,0.009157000,0.009157000,36368,80,,,,473,,,,
1776416214.223350000,0.009890000,66,13.48.52.157,192.168.0.35,6,118,52,0,0x0010,0.158689000,4148,0.046806000,0.046806000,80,36368,,,,484,,,,
1776416224.380287000,0.119305000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,4259.996883000,28,,29.964186000,443,53506,,,,3079,64,,23,
1776416224.384831000,0.004544000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,4260.001427000,28,0.004544000,0.004544000,53506,443,,,,2608,64,,23,
1776416224.416189000,0.031358000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,4260.032785000,28,0.031358000,0.031358000,443,53506,,,,3079,,,,
1776416224.504830000,0.016248000,99,192.168.0.35,13.50.43.159,6,64,85,33,0x0018,4233.495853000,56,,89.943772000,36769,443,,,,728,28,,23,
1776416224.551717000,0.046887000,66,13.50.43.159,192.168.0.35,6,118,52,0,0x0010,4233.542740000,56,0.046887000,0.046887000,443,36769,,,,474,,,,
1776416224.763252000,0.046622000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776416225.063317000,0.049711000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776416225.358323000,0.182855000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776416225.653566000,0.004455000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776416225.951113000,0.070751000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776416226.250255000,0.141827000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776416226.565672000,0.000000000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776416226.863331000,0.065055000,70,192.168.0.200,255.255.255.255,17,255,56,,,,,,,,,21112,20002,,,,,,36
1776416254.380458000,0.191134000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,4289.997054000,28,,29.964269000,443,53506,,,,3079,64,,23,
1776416254.395080000,0.008487000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,4290.011676000,28,0.014622000,0.014622000,53506,443,,,,2608,64,,23,
1776416254.429608000,0.005796000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,4290.046204000,28,0.034528000,0.034528000,443,53506,,,,3079,,,,
1776416257.720315000,0.069238000,123,192.168.0.200,3.248.160.245,6,255,109,69,0x0018,4305.707804000,13,,199.837078000,52706,443,,,,2033,64,,23,
1776416257.745067000,0.024752000,123,3.248.160.245,192.168.0.200,6,116,109,69,0x0018,4305.732556000,13,0.024752000,0.024752000,443,52706,,,,65535,64,,23,
1776416257.950016000,0.063595000,60,192.168.0.200,3.248.160.245,6,255,40,0,0x0010,4305.937505000,13,0.204949000,0.204949000,52706,443,,,,1964,,,,
1776416267.849500000,0.026454000,85,192.168.0.59,52.50.169.45,6,255,71,31,0x0018,4200.804558000,124,,199.947643000,52433,443,,,,2387,26,,23,
1776416267.876049000,0.021618000,85,52.50.169.45,192.168.0.59,6,116,71,31,0x0018,4200.831107000,124,0.026549000,0.026549000,443,52433,,,,65535,26,,23,
1776416267.903991000,0.019562000,60,192.168.0.59,52.50.169.45,6,255,40,0,0x0010,4200.859049000,124,0.027942000,0.027942000,52433,443,,,,2356,,,,
1776416268.993291000,0.001535000,97,192.168.0.55,54.72.196.78,6,64,83,31,0x0018,4304.720425000,27,,55.415885000,32807,443,,,,5283,26,,23,
1776416269.021122000,0.009244000,97,54.72.196.78,192.168.0.55,6,116,83,31,0x0018,4304.748256000,27,0.027831000,0.027831000,443,32807,,,,3284,26,,23,
1776416269.027351000,0.006229000,66,192.168.0.55,54.72.196.78,6,64,52,0,0x0010,4304.754485000,27,0.006229000,0.006229000,32807,443,,,,5283,,,,
1776416269.778703000,0.000000000,81,192.168.0.35,224.0.0.251,17,255,67,,,,,,,,,5353,5353,_eero-ebid._tcp.local,,,,,47
1776416279.326021000,0.022872000,85,192.168.0.47,52.50.169.45,6,255,71,31,0x0018,4200.837848000,135,,199.946284000,52433,443,,,,2858,26,,23,
1776416279.351887000,0.005934000,85,52.50.169.45,192.168.0.47,6,116,71,31,0x0018,4200.863714000,135,0.025866000,0.025866000,443,52433,,,,63984,26,,23,
1776416279.384916000,0.033029000,60,192.168.0.47,52.50.169.45,6,255,40,0,0x0010,4200.896743000,135,0.033029000,0.033029000,52433,443,,,,2827,,,,
1776416281.667648000,0.082815000,85,192.168.0.52,52.210.212.218,6,255,71,31,0x0018,4200.713715000,138,,199.990895000,52433,443,,,,2140,26,,23,
1776416281.693675000,0.026027000,85,52.210.212.218,192.168.0.52,6,116,71,31,0x0018,4200.739742000,138,0.026027000,0.026027000,443,52433,,,,63984,26,,23,
1776416281.937751000,0.086021000,60,192.168.0.52,52.210.212.218,6,255,40,0,0x0010,4200.983818000,138,0.244076000,0.244076000,52433,443,,,,2109,,,,
1776416284.380725000,0.087333000,135,51.92.222.233,192.168.0.35,6,247,121,69,0x0018,4319.997321000,28,,29.951117000,443,53506,,,,3079,64,,23,
1776416284.410941000,0.030216000,135,192.168.0.35,51.92.222.233,6,64,121,69,0x0018,4320.027537000,28,0.030216000,0.030216000,53506,443,,,,2608,64,,23,
1776416284.442281000,0.031340000,66,51.92.222.233,192.168.0.35,6,247,52,0,0x0010,4320.058877000,28,0.031340000,0.031340000,443,53506,,,,3079,,,,
1776416285.105825000,0.021955000,79,192.168.0.35,194.168.4.123,17,64,65,,,,,,,,,22114,53,api.amazonalexa.com,,,,,45
1776416285.125778000,0.019953000,174,194.168.4.123,192.168.0.35,17,57,160,,,,,,,,,53,22114,api.amazonalexa.com,,,,,140
1776416285.129432000,0.003654000,74,192.168.0.35,52.85.46.73,6,64,60,0,0x0002,0.000000000,4218,,0.000000000,37924,443,,,,29200,,,,
1776416285.143720000,0.014288000,74,192.168.0.35,52.85.46.73,6,64,60,0,0x0002,0.000000000,4219,,0.000000000,37926,443,,,,29200,,,,
1776416285.144080000,0.000360000,74,52.85.46.73,192.168.0.35,6,248,60,0,0x0012,0.014648000,4218,0.014648000,0.014648000,443,37924,,,,65535,,,,
1776416285.147162000,0.003082000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.017730000,4218,0.003082000,0.003082000,37924,443,,,,457,,,,
1776416285.159517000,0.012355000,269,192.168.0.35,52.85.46.73,6,64,255,203,0x0018,0.030085000,4218,,0.012355000,37924,443,,,,457,198,1,22,
1776416285.160807000,0.001290000,74,52.85.46.73,192.168.0.35,6,247,60,0,0x0012,0.017087000,4219,0.017087000,0.017087000,443,37926,,,,65535,,,,
1776416285.162260000,0.001453000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.018540000,4219,0.001453000,0.001453000,37926,443,,,,457,,,,
1776416285.164683000,0.002423000,269,192.168.0.35,52.85.46.73,6,64,255,203,0x0018,0.020963000,4219,,0.002423000,37926,443,,,,457,198,1,22,
1776416285.174484000,0.009801000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.045052000,4218,0.014967000,0.014967000,443,37924,,,,131,,,,
1776416285.174714000,0.000230000,2922,52.85.46.73,192.168.0.35,6,248,2908,2856,0x0018,0.045282000,4218,,0.000230000,443,37924,,,,131,104,2,22,
1776416285.175816000,0.001102000,1494,52.85.46.73,192.168.0.35,6,248,1480,1428,0x0018,0.046384000,4218,,0.001102000,443,37924,,,,131,3823\,333\,4,11\,12\,14,22\,22\,22,
1776416285.176308000,0.000333000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.046876000,4218,0.001594000,0.000492000,37924,443,,,,501,,,,
1776416285.177440000,0.000844000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.048008000,4218,0.002726000,0.001132000,37924,443,,,,546,,,,
1776416285.177676000,0.000236000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.048244000,4218,0.001860000,0.000236000,37924,443,,,,591,,,,
1776416285.184641000,0.006482000,66,52.85.46.73,192.168.0.35,6,247,52,0,0x0010,0.040921000,4219,0.019958000,0.019958000,443,37926,,,,131,,,,
1776416285.184664000,0.000023000,1494,52.85.46.73,192.168.0.35,6,247,1480,1428,0x0010,0.040944000,4219,,0.000023000,443,37926,,,,131,104,2,22,
1776416285.184942000,0.000278000,1494,52.85.46.73,192.168.0.35,6,247,1480,1428,0x0018,0.041222000,4219,,0.000278000,443,37926,,,,131,,,,
1776416285.185842000,0.000598000,1494,52.85.46.73,192.168.0.35,6,247,1480,1428,0x0018,0.042122000,4219,,0.000900000,443,37926,,,,131,3823\,333\,4,11\,12\,14,22\,22\,22,
1776416285.186175000,0.000333000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.042455000,4219,0.001511000,0.000333000,37926,443,,,,501,,,,
1776416285.189913000,0.003738000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.046193000,4219,0.004971000,0.003738000,37926,443,,,,546,,,,
1776416285.196521000,0.006608000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.052801000,4219,0.010679000,0.006608000,37926,443,,,,591,,,,
1776416285.205798000,0.009277000,192,192.168.0.35,52.85.46.73,6,64,178,126,0x0018,0.076366000,4218,,0.028122000,37924,443,,,,591,70\,1\,40,16,22\,20\,22,
1776416285.212942000,0.002492000,82,192.168.0.35,194.168.4.123,17,64,68,,,,,,,,,28623,53,api.eu.amazonalexa.com,,,,,48
1776416285.220099000,0.006040000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.090667000,4218,0.014301000,0.014301000,443,37924,,,,131,,,,
1776416285.220099000,0.000000000,117,52.85.46.73,192.168.0.35,6,248,103,51,0x0018,0.090667000,4218,,0.000000000,443,37924,,,,131,1\,40,,20\,22,
1776416285.220100000,0.000001000,135,52.85.46.73,192.168.0.35,6,248,121,69,0x0018,0.090668000,4218,,0.000001000,443,37924,,,,131,64,,23,
1776416285.229547000,0.009447000,176,194.168.4.123,192.168.0.35,17,57,162,,,,,,,,,53,28623,api.eu.amazonalexa.com,,,,,142
1776416285.249817000,0.006914000,571,192.168.0.35,52.85.46.73,6,64,557,505,0x0018,0.120385000,4218,0.029717000,0.029717000,37924,443,,,,591,500,,23,
1776416285.249818000,0.000001000,104,192.168.0.35,52.85.46.73,6,64,90,38,0x0018,0.120386000,4218,,0.000001000,37924,443,,,,591,33,,23,
1776416285.249818000,0.000000000,74,192.168.0.35,3.165.150.173,6,64,60,0,0x0002,0.000000000,4220,,0.000000000,52744,443,,,,29200,,,,
1776416285.249818000,0.000000000,192,192.168.0.35,52.85.46.73,6,64,178,126,0x0018,0.106098000,4219,,0.053297000,37926,443,,,,591,70\,1\,40,16,22\,20\,22,
1776416285.249819000,0.000001000,74,192.168.0.35,52.85.46.73,6,64,60,0,0x0002,0.000000000,4221,,0.000000000,37930,443,,,,29200,,,,
1776416285.249819000,0.000000000,74,192.168.0.35,52.85.46.73,6,64,60,0,0x0002,0.000000000,4222,,0.000000000,37932,443,,,,29200,,,,
1776416285.261826000,0.000798000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.132394000,4218,0.012008000,0.000798000,443,37924,,,,133,,,,
1776416285.261826000,0.000000000,104,52.85.46.73,192.168.0.35,6,248,90,38,0x0018,0.132394000,4218,,0.000000000,443,37924,,,,133,33,,23,
1776416285.263701000,0.001356000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.134269000,4218,0.001875000,0.001356000,37924,443,,,,591,,,,
1776416285.265427000,0.001726000,66,52.85.46.73,192.168.0.35,6,247,52,0,0x0010,0.121707000,4219,0.015609000,0.015609000,443,37926,,,,131,,,,
1776416285.265427000,0.000000000,117,52.85.46.73,192.168.0.35,6,247,103,51,0x0018,0.121707000,4219,,0.000000000,443,37926,,,,131,1\,40,,20\,22,
1776416285.265677000,0.000250000,135,52.85.46.73,192.168.0.35,6,247,121,69,0x0018,0.121957000,4219,,0.000250000,443,37926,,,,131,64,,23,
1776416285.268777000,0.003100000,74,3.165.150.173,192.168.0.35,6,246,60,0,0x0012,0.018959000,4220,0.018959000,0.018959000,443,52744,,,,65535,,,,
1776416285.270302000,0.001525000,74,52.85.46.73,192.168.0.35,6,248,60,0,0x0012,0.020483000,4222,0.020483000,0.020483000,443,37932,,,,65535,,,,
1776416285.271877000,0.001575000,74,52.85.46.73,192.168.0.35,6,248,60,0,0x0012,0.022058000,4221,0.022058000,0.022058000,443,37930,,,,65535,,,,
1776416285.274335000,0.002458000,578,192.168.0.35,52.85.46.73,6,64,564,512,0x0018,0.130615000,4219,0.008658000,0.008658000,37926,443,,,,591,507,,23,
1776416285.274463000,0.000128000,104,192.168.0.35,52.85.46.73,6,64,90,38,0x0018,0.130743000,4219,,0.000128000,37926,443,,,,591,33,,23,
1776416285.278989000,0.004526000,66,192.168.0.35,3.165.150.173,6,64,52,0,0x0010,0.029171000,4220,0.010212000,0.010212000,52744,443,,,,457,,,,
1776416285.278990000,0.000001000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.029171000,4222,0.008688000,0.008688000,37932,443,,,,457,,,,
1776416285.278990000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.029171000,4221,0.007113000,0.007113000,37930,443,,,,457,,,,
1776416285.278990000,0.000000000,272,192.168.0.35,3.165.150.173,6,64,258,206,0x0018,0.029172000,4220,,0.000001000,52744,443,,,,457,201,1,22,
1776416285.279015000,0.000025000,269,192.168.0.35,52.85.46.73,6,64,255,203,0x0018,0.029196000,4222,,0.000025000,37932,443,,,,457,198,1,22,
1776416285.279397000,0.000382000,269,192.168.0.35,52.85.46.73,6,64,255,203,0x0018,0.029578000,4221,,0.000407000,37930,443,,,,457,198,1,22,
1776416285.291032000,0.011635000,66,52.85.46.73,192.168.0.35,6,247,52,0,0x0010,0.147312000,4219,0.016569000,0.016569000,443,37926,,,,133,,,,
1776416285.291032000,0.000000000,104,52.85.46.73,192.168.0.35,6,247,90,38,0x0018,0.147312000,4219,,0.000000000,443,37926,,,,133,33,,23,
1776416285.297008000,0.005976000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.047189000,4221,0.017611000,0.017611000,443,37930,,,,131,,,,
1776416285.297009000,0.000001000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.047190000,4222,0.017994000,0.017994000,443,37932,,,,131,,,,
1776416285.297213000,0.000204000,2922,52.85.46.73,192.168.0.35,6,248,2908,2856,0x0018,0.047394000,4221,,0.000205000,443,37930,,,,131,104,2,22,
1776416285.297235000,0.000022000,1494,52.85.46.73,192.168.0.35,6,248,1480,1428,0x0010,0.047416000,4222,,0.000226000,443,37932,,,,131,104,2,22,
1776416285.297436000,0.000201000,1494,52.85.46.73,192.168.0.35,6,248,1480,1428,0x0018,0.047617000,4222,,0.000201000,443,37932,,,,131,,,,
1776416285.298087000,0.000651000,1494,52.85.46.73,192.168.0.35,6,248,1480,1428,0x0018,0.048268000,4221,,0.000874000,443,37930,,,,131,3823\,333\,4,11\,12\,14,22\,22\,22,
1776416285.298337000,0.000250000,1494,52.85.46.73,192.168.0.35,6,248,1480,1428,0x0018,0.048518000,4222,,0.000901000,443,37932,,,,131,3823\,333\,4,11\,12\,14,22\,22\,22,
1776416285.302382000,0.004045000,66,3.165.150.173,192.168.0.35,6,246,52,0,0x0010,0.052564000,4220,0.023392000,0.023392000,443,52744,,,,131,,,,
1776416285.302584000,0.000202000,1494,3.165.150.173,192.168.0.35,6,246,1480,1428,0x0010,0.052766000,4220,,0.000202000,443,52744,,,,131,104,2,22,
1776416285.302813000,0.000229000,1494,3.165.150.173,192.168.0.35,6,246,1480,1428,0x0018,0.052995000,4220,,0.000229000,443,52744,,,,131,,,,
1776416285.303740000,0.000927000,1505,3.165.150.173,192.168.0.35,6,246,1491,1439,0x0018,0.053922000,4220,,0.000927000,443,52744,,,,131,3834\,333\,4,11\,12\,14,22\,22\,22,
1776416285.309497000,0.005757000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.059678000,4221,0.012284000,0.011410000,37930,443,,,,501,,,,
1776416285.309498000,0.000001000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.059679000,4221,0.012285000,0.000001000,37930,443,,,,546,,,,
1776416285.309498000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.059679000,4222,0.012263000,0.011161000,37932,443,,,,501,,,,
1776416285.309498000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.059679000,4222,0.012062000,0.000000000,37932,443,,,,546,,,,
1776416285.309499000,0.000001000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.059680000,4221,0.011412000,0.000001000,37930,443,,,,591,,,,
1776416285.309499000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.059680000,4222,0.011162000,0.000001000,37932,443,,,,591,,,,
1776416285.309500000,0.000001000,74,192.168.0.35,52.85.46.73,6,64,60,0,0x0002,0.000000000,4223,,0.000000000,37934,443,,,,29200,,,,
1776416285.309790000,0.000290000,66,192.168.0.35,3.165.150.173,6,64,52,0,0x0010,0.059972000,4220,0.007206000,0.006050000,52744,443,,,,501,,,,
1776416285.309791000,0.000001000,66,192.168.0.35,3.165.150.173,6,64,52,0,0x0010,0.059973000,4220,0.006978000,0.000001000,52744,443,,,,546,,,,
1776416285.310125000,0.000334000,66,192.168.0.35,3.165.150.173,6,64,52,0,0x0010,0.060307000,4220,0.006385000,0.000334000,52744,443,,,,591,,,,
1776416285.310125000,0.000000000,66,192.168.0.35,3.165.150.173,6,64,52,0,0x0010,0.060307000,4220,0.006385000,0.000000000,52744,443,,,,591,,,,
1776416285.327162000,0.017037000,74,52.85.46.73,192.168.0.35,6,248,60,0,0x0012,0.017662000,4223,0.017662000,0.017662000,443,37934,,,,65535,,,,
1776416285.328549000,0.001387000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.019049000,4223,0.001387000,0.001387000,37934,443,,,,457,,,,
1776416285.328918000,0.000369000,269,192.168.0.35,52.85.46.73,6,64,255,203,0x0018,0.019418000,4223,,0.000369000,37934,443,,,,457,198,1,22,
1776416285.334368000,0.005450000,74,192.168.0.35,3.165.150.173,6,64,60,0,0x0002,0.000000000,4224,,0.000000000,52752,443,,,,29200,,,,
1776416285.334368000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.190648000,4219,0.043336000,0.043336000,37926,443,,,,591,,,,
1776416285.336010000,0.001642000,74,192.168.0.35,52.85.46.73,6,64,60,0,0x0002,0.000000000,4225,,0.000000000,37938,443,,,,29200,,,,
1776416285.337621000,0.001611000,192,192.168.0.35,52.85.46.73,6,64,178,126,0x0018,0.087802000,4221,,0.028122000,37930,443,,,,591,70\,1\,40,16,22\,20\,22,
1776416285.343818000,0.006197000,192,192.168.0.35,52.85.46.73,6,64,178,126,0x0018,0.093999000,4222,,0.034319000,37932,443,,,,591,70\,1\,40,16,22\,20\,22,
1776416285.348168000,0.004350000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.098349000,4221,0.010547000,0.010547000,443,37930,,,,131,,,,
1776416285.348169000,0.000001000,117,52.85.46.73,192.168.0.35,6,248,103,51,0x0018,0.098350000,4221,,0.000001000,443,37930,,,,131,1\,40,,20\,22,
1776416285.348169000,0.000000000,135,52.85.46.73,192.168.0.35,6,248,121,69,0x0018,0.098350000,4221,,0.000000000,443,37930,,,,131,64,,23,
1776416285.348453000,0.000284000,192,192.168.0.35,3.165.150.173,6,64,178,126,0x0018,0.098635000,4220,,0.038328000,52744,443,,,,591,70\,1\,40,16,22\,20\,22,
1776416285.354365000,0.005912000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.044865000,4223,0.025447000,0.025447000,443,37934,,,,131,,,,
1776416285.354365000,0.000000000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.104546000,4222,0.010547000,0.010547000,443,37932,,,,131,,,,
1776416285.354388000,0.000023000,1494,52.85.46.73,192.168.0.35,6,248,1480,1428,0x0010,0.044888000,4223,,0.000023000,443,37934,,,,131,104,2,22,
1776416285.354649000,0.000261000,1494,52.85.46.73,192.168.0.35,6,248,1480,1428,0x0018,0.045149000,4223,,0.000261000,443,37934,,,,131,,,,
1776416285.354649000,0.000000000,117,52.85.46.73,192.168.0.35,6,248,103,51,0x0018,0.104830000,4222,,0.000284000,443,37932,,,,131,1\,40,,20\,22,
1776416285.354650000,0.000001000,135,52.85.46.73,192.168.0.35,6,248,121,69,0x0018,0.104831000,4222,,0.000001000,443,37932,,,,131,64,,23,
1776416285.355543000,0.000893000,1494,52.85.46.73,192.168.0.35,6,248,1480,1428,0x0018,0.046043000,4223,,0.000894000,443,37934,,,,131,3823\,333\,4,11\,12\,14,22\,22\,22,
1776416285.355544000,0.000001000,775,192.168.0.35,52.85.46.73,6,64,761,709,0x0018,0.105725000,4221,0.007375000,0.007375000,37930,443,,,,591,704,,23,
1776416285.357046000,0.001502000,500,52.85.46.73,192.168.0.35,6,248,486,434,0x0018,0.227614000,4218,,0.093345000,443,37924,,,,133,429,,23,
1776416285.363418000,0.006372000,74,52.85.46.73,192.168.0.35,6,248,60,0,0x0012,0.027408000,4225,0.027408000,0.027408000,443,37938,,,,65535,,,,
1776416285.366396000,0.002978000,66,3.165.150.173,192.168.0.35,6,246,52,0,0x0010,0.116578000,4220,0.017943000,0.017943000,443,52744,,,,131,,,,
1776416285.366396000,0.000000000,117,3.165.150.173,192.168.0.35,6,246,103,51,0x0018,0.116578000,4220,,0.000000000,443,52744,,,,131,1\,40,,20\,22,
1776416285.366396000,0.000000000,135,3.165.150.173,192.168.0.35,6,246,121,69,0x0018,0.116578000,4220,,0.000000000,443,52744,,,,131,64,,23,
1776416285.367544000,0.001148000,104,52.85.46.73,192.168.0.35,6,248,90,38,0x0018,0.117725000,4221,0.012000000,0.012000000,443,37930,,,,133,33,,23,
1776416285.369919000,0.002375000,74,3.165.150.173,192.168.0.35,6,246,60,0,0x0012,0.035551000,4224,0.035551000,0.035551000,443,52752,,,,65535,,,,
1776416285.376146000,0.006227000,104,192.168.0.35,52.85.46.73,6,64,90,38,0x0018,0.126327000,4221,,0.008602000,37930,443,,,,591,33,,23,
1776416285.376146000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.066646000,4223,0.021758000,0.020603000,37934,443,,,,501,,,,
1776416285.376146000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.066646000,4223,0.021497000,0.000000000,37934,443,,,,546,,,,
1776416285.376147000,0.000001000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.126328000,4222,0.021498000,0.021497000,37932,443,,,,591,,,,
1776416285.376147000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.126328000,4222,0.021497000,0.000000000,37932,443,,,,591,,,,
1776416285.376147000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.066647000,4223,0.020604000,0.000001000,37934,443,,,,591,,,,
1776416285.376148000,0.000001000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.246716000,4218,0.019102000,0.019102000,37924,443,,,,635,,,,
1776416285.376294000,0.000146000,801,192.168.0.35,52.85.46.73,6,64,787,735,0x0018,0.126475000,4222,,0.000147000,37932,443,,,,591,730,,23,
1776416285.376294000,0.000000000,66,192.168.0.35,52.85.46.73,6,64,52,0,0x0010,0.040284000,4225,0.012876000,0.012876000,37938,443,,,,457,,,,
1776416285.376294000,0.000000000,269,192.168.0.35,52.85.46.73,6,64,255,203,0x0018,0.040284000,4225,,0.000000000,37938,443,,,,457,198,1,22,
1776416285.376295000,0.000001000,104,192.168.0.35,52.85.46.73,6,64,90,38,0x0018,0.126476000,4222,,0.000001000,37932,443,,,,591,33,,23,
1776416285.376427000,0.000132000,565,192.168.0.35,3.165.150.173,6,64,551,499,0x0018,0.126609000,4220,0.010031000,0.010031000,52744,443,,,,591,494,,23,
1776416285.376427000,0.000000000,104,192.168.0.35,3.165.150.173,6,64,90,38,0x0018,0.126609000,4220,,0.000000000,52744,443,,,,591,33,,23,
1776416285.376452000,0.000025000,483,192.168.0.35,52.85.46.73,6,64,469,417,0x0018,0.247020000,4218,,0.000304000,37924,443,,,,635,412,,23,
1776416285.376452000,0.000000000,66,192.168.0.35,3.165.150.173,6,64,52,0,0x0010,0.042084000,4224,0.006533000,0.006533000,52752,443,,,,457,,,,
1776416285.376476000,0.000024000,272,192.168.0.35,3.165.150.173,6,64,258,206,0x0018,0.042108000,4224,,0.000024000,52752,443,,,,457,201,1,22,
1776416285.388810000,0.012334000,192,192.168.0.35,52.85.46.73,6,64,178,126,0x0018,0.079310000,4223,,0.012663000,37934,443,,,,591,70\,1\,40,16,22\,20\,22,
1776416285.390074000,0.001264000,66,52.85.46.73,192.168.0.35,6,248,52,0,0x0010,0.140255000,4222,0.013779000,0.013779000,443,37932,,,,133,,,,
