windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueTCPSrcPorts,uniqueTCPDstPorts,uniqueUDPSrcPorts,uniqueUDPDstPorts,TCPPacketCount,UDPPacketCount,avgInterArrivalTime,stdInterArrivalTime,avgTTL,stdTTL,avgIPLen,stdIPLen,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,uniqueTCPStreams,DNSQueryCount,uniqueDNSQueries,label
7202,1773753801.793076,1773753806.793076,3,173.0,172.86700089953547,0,0,2,2,0,0,3,0,0.002514,0.0021641781349972093,208.33333333333334,80.82903768654761,157.0,174.85136545077364,117.0,174.85136545077364,2,1,0,0,plugon
7203,1773753802.793076,1773753807.793076,3,173.0,172.86700089953547,0,0,2,2,0,0,3,0,0.002514,0.0021641781349972093,208.33333333333334,80.82903768654761,157.0,174.85136545077364,117.0,174.85136545077364,2,1,0,0,idle
7212,1773753811.793076,1773753816.793076,3,102.0,36.373066958946424,0,0,2,2,0,0,3,0,0.0036133333333333334,0.003219685129532597,208.33333333333334,80.82903768654761,86.0,39.83716857408418,46.0,39.83716857408418,2,1,0,0,idle
7213,1773753812.793076,1773753817.793076,3,102.0,36.373066958946424,0,0,2,2,0,0,3,0,0.0036133333333333334,0.003219685129532597,208.33333333333334,80.82903768654761,86.0,39.83716857408418,46.0,39.83716857408418,2,1,0,0,idle
7214,1773753813.793076,1773753818.793076,3,102.0,36.373066958946424,0,0,2,2,0,0,3,0,0.0036133333333333334,0.003219685129532597,208.33333333333334,80.82903768654761,86.0,39.83716857408418,46.0,39.83716857408418,2,1,0,0,idle
7215,1773753814.793076,1773753819.793076,3,102.0,36.373066958946424,0,0,2,2,0,0,3,0,0.0036133333333333334,0.003219685129532597,208.33333333333334,80.82903768654761,86.0,39.83716857408418,46.0,39.83716857408418,2,1,0,0,idle
7216,1773753815.793076,1773753820.793076,3,102.0,36.373066958946424,0,0,2,2,0,0,3,0,0.0036133333333333334,0.003219685129532597,208.33333333333334,80.82903768654761,86.0,39.83716857408418,46.0,39.83716857408418,2,1,0,0,idle
7221,1773753820.793076,1773753825.793076,3,70.0,0.0,0,0,0,0,1,1,0,3,0.0005793333333333333,0.0003339316297288014,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7222,1773753821.793076,1773753826.793076,6,70.0,0.0,0,0,0,0,1,1,0,6,0.0004973333333333332,0.0002869861785289784,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7223,1773753822.793076,1773753827.793076,8,70.0,0.0,0,0,0,0,1,1,0,8,0.00041675,0.0002951279383589429,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7224,1773753823.793076,1773753828.793076,8,70.0,0.0,0,0,0,0,1,1,0,8,0.00041675,0.0002951279383589429,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7225,1773753824.793076,1773753829.793076,11,98.0,90.75571607342427,0,0,2,2,1,1,3,8,0.003094181818181818,0.004694981252745997,242.27272727272728,42.21158824088691,83.45454545454545,91.0245721070565,116.66666666666667,174.27660007394374,2,1,0,0,bulboff
7226,1773753825.793076,1773753830.793076,8,108.5,106.32295814437929,0,0,2,2,1,1,3,5,0.004037249999999999,0.005266023974499167,237.5,49.49747468305833,93.75,106.7343163453736,116.66666666666667,174.27660007394374,2,1,0,0,bulboff
7227,1773753826.793076,1773753831.793076,5,131.6,134.18010284688262,0,0,2,2,1,1,3,2,0.0062104,0.005722780644057572,227.0,62.609903369994115,116.4,135.004814728957,116.66666666666667,174.27660007394374,2,1,0,0,bulboff
7228,1773753827.793076,1773753832.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.010234,0.0021838779727814464,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulboff
7229,1773753828.793076,1773753833.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.010234,0.0021838779727814464,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,idle
7234,1773753833.793076,1773753838.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.020118333333333335,0.005595820702393291,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbon
7235,1773753834.793076,1773753839.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.020118333333333335,0.005595820702393291,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbon
7236,1773753835.793076,1773753840.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.020118333333333335,0.005595820702393291,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbon
7237,1773753836.793076,1773753841.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.020118333333333335,0.005595820702393291,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbon
7238,1773753837.793076,1773753842.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.020118333333333335,0.005595820702393291,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,idle
7240,1773753839.793076,1773753844.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.0060676666666666665,0.004250429429285156,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7241,1773753840.793076,1773753845.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.0060676666666666665,0.004250429429285156,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7242,1773753841.793076,1773753846.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.0060676666666666665,0.004250429429285156,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7243,1773753842.793076,1773753847.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.0060676666666666665,0.004250429429285156,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7244,1773753843.793076,1773753848.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.0060676666666666665,0.004250429429285156,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7252,1773753851.793076,1773753856.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.015050666666666665,0.001999485517160185,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbchange
7253,1773753852.793076,1773753857.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.015050666666666665,0.001999485517160185,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbchange
7254,1773753853.793076,1773753858.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.015050666666666665,0.001999485517160185,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbchange
7255,1773753854.793076,1773753859.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.015050666666666665,0.001999485517160185,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbchange
7256,1773753855.793076,1773753860.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.015050666666666665,0.001999485517160185,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,idle
7264,1773753863.793076,1773753868.793076,3,173.33333333333334,173.44259376904316,0,0,2,2,0,0,3,0,0.008313666666666665,0.009483133465966475,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,117.33333333333333,175.42614780395007,2,1,0,0,plugoff
7265,1773753864.793076,1773753869.793076,3,173.33333333333334,173.44259376904316,0,0,2,2,0,0,3,0,0.008313666666666665,0.009483133465966475,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,117.33333333333333,175.42614780395007,2,1,0,0,plugoff
7266,1773753865.793076,1773753870.793076,3,173.33333333333334,173.44259376904316,0,0,2,2,0,0,3,0,0.008313666666666665,0.009483133465966475,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,117.33333333333333,175.42614780395007,2,1,0,0,plugoff
7267,1773753866.793076,1773753871.793076,3,173.33333333333334,173.44259376904316,0,0,2,2,0,0,3,0,0.008313666666666665,0.009483133465966475,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,117.33333333333333,175.42614780395007,2,1,0,0,plugoff
7268,1773753867.793076,1773753872.793076,3,173.33333333333334,173.44259376904316,0,0,2,2,0,0,3,0,0.008313666666666665,0.009483133465966475,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,117.33333333333333,175.42614780395007,2,1,0,0,plugoff
7275,1773753874.793076,1773753879.793076,6,173.0,154.61694603115146,0,0,3,3,0,0,6,0,0.007105666666666666,0.008081864677576992,208.33333333333334,72.29568912920512,157.0,156.3918156426352,117.0,156.3918156426352,4,2,0,0,plugon
7276,1773753875.793076,1773753880.793076,6,173.0,154.61694603115146,0,0,3,3,0,0,6,0,0.007105666666666666,0.008081864677576992,208.33333333333334,72.29568912920512,157.0,156.3918156426352,117.0,156.3918156426352,4,2,0,0,plugon
7277,1773753876.793076,1773753881.793076,6,173.0,154.61694603115146,0,0,3,3,0,0,6,0,0.007105666666666666,0.008081864677576992,208.33333333333334,72.29568912920512,157.0,156.3918156426352,117.0,156.3918156426352,4,2,0,0,plugon
7278,1773753877.793076,1773753882.793076,6,173.0,154.61694603115146,0,0,3,3,0,0,6,0,0.007105666666666666,0.008081864677576992,208.33333333333334,72.29568912920512,157.0,156.3918156426352,117.0,156.3918156426352,4,2,0,0,plugon
7279,1773753878.793076,1773753883.793076,6,173.0,154.61694603115146,0,0,3,3,0,0,6,0,0.007105666666666666,0.008081864677576992,208.33333333333334,72.29568912920512,157.0,156.3918156426352,117.0,156.3918156426352,4,2,0,0,plugon
7282,1773753881.793076,1773753886.793076,3,70.0,0.0,0,0,0,0,1,1,0,3,0.0004893333333333334,0.00018328757004590723,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7283,1773753882.793076,1773753887.793076,6,70.0,0.0,0,0,0,0,1,1,0,6,0.005098,0.011085822820160891,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7284,1773753883.793076,1773753888.793076,8,70.0,0.0,0,0,0,0,1,1,0,8,0.00417175,0.009542553757474238,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7285,1773753884.793076,1773753889.793076,8,70.0,0.0,0,0,0,0,1,1,0,8,0.00417175,0.009542553757474238,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7286,1773753885.793076,1773753890.793076,8,70.0,0.0,0,0,0,0,1,1,0,8,0.00417175,0.009542553757474238,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7287,1773753886.793076,1773753891.793076,5,70.0,0.0,0,0,0,0,1,1,0,5,0.006381199999999999,0.011961043148488346,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7288,1773753887.793076,1773753892.793076,2,70.0,0.0,0,0,0,0,1,1,0,2,0.0013930000000000001,0.001534421715174808,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7292,1773753891.793076,1773753896.793076,2,229.0,200.8183258569795,0,0,2,2,0,0,2,0,0.016466500000000002,0.00160159685938753,185.0,98.99494936611666,215.0,200.8183258569795,175.0,200.8183258569795,2,1,0,0,bulbon
7293,1773753892.793076,1773753897.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.011199,0.009193596956577987,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbon
7294,1773753893.793076,1773753898.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.011199,0.009193596956577987,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbon
7295,1773753894.793076,1773753899.793076,6,129.66666666666666,119.2504367567124,0,0,3,3,0,0,6,0,0.008866833333333332,0.006996921706483979,144.66666666666666,88.45488492257886,114.66666666666667,119.97444172267136,68.66666666666667,122.64528799210618,4,2,0,0,bulbon
7296,1773753895.793076,1773753900.793076,6,129.66666666666666,119.2504367567124,0,0,3,3,0,0,6,0,0.008866833333333332,0.006996921706483979,144.66666666666666,88.45488492257886,114.66666666666667,119.97444172267136,68.66666666666667,122.64528799210618,4,2,0,0,idle
7297,1773753896.793076,1773753901.793076,4,80.0,19.782146833277054,0,0,3,2,0,0,4,0,0.005067,0.0047942553818780525,124.5,90.26073343375845,64.5,21.91650823770368,15.5,17.897858344878397,2,2,0,0,idle
7298,1773753897.793076,1773753902.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.006534666666666667,0.004642526718645067,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7299,1773753898.793076,1773753903.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.006534666666666667,0.004642526718645067,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7304,1773753903.793076,1773753908.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.016803,0.0144417698707603,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7305,1773753904.793076,1773753909.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.016803,0.0144417698707603,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7306,1773753905.793076,1773753910.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.016803,0.0144417698707603,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7307,1773753906.793076,1773753911.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.016803,0.0144417698707603,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7308,1773753907.793076,1773753912.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.016803,0.0144417698707603,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7313,1773753912.793076,1773753917.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.01044,0.0037949930171213746,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbchange
7314,1773753913.793076,1773753918.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.01044,0.0037949930171213746,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbchange
7315,1773753914.793076,1773753919.793076,5,137.4,130.50402292649832,0,0,2,2,0,0,5,0,0.0074118000000000005,0.005339370112663103,199.0,76.68115805072325,122.2,131.4180352919644,82.2,131.4180352919644,4,1,0,0,bulbchange
7316,1773753915.793076,1773753920.793076,6,124.5,120.92766432872173,0,0,2,2,0,0,6,0,0.008799833333333333,0.00586233040408562,208.33333333333334,72.29568912920512,108.5,122.24033704142018,68.5,122.24033704142018,4,1,0,0,bulbchange
7317,1773753916.793076,1773753921.793076,6,124.5,120.92766432872173,0,0,2,2,0,0,6,0,0.008799833333333333,0.00586233040408562,208.33333333333334,72.29568912920512,108.5,122.24033704142018,68.5,122.24033704142018,4,1,0,0,idle
7318,1773753917.793076,1773753922.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.0071596666666666675,0.00796522958447108,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7319,1773753918.793076,1773753923.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.0071596666666666675,0.00796522958447108,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7320,1773753919.793076,1773753924.793076,1,60.0,,0,0,1,1,0,0,1,0,0.01574,,255.0,,40.0,,0.0,,0,1,0,0,idle
7328,1773753927.793076,1773753932.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.005638999999999999,0.007131177812956286,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7329,1773753928.793076,1773753933.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.005638999999999999,0.007131177812956286,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7330,1773753929.793076,1773753934.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.005638999999999999,0.007131177812956286,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7331,1773753930.793076,1773753935.793076,3,76.66666666666667,14.433756729740644,0,0,2,2,0,0,3,0,0.005638999999999999,0.007131177812956286,208.33333333333334,80.82903768654761,60.666666666666664,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7332,1773753931.793076,1773753936.793076,6,124.66666666666667,121.33369963314671,0,0,3,3,0,0,6,0,0.006389166666666665,0.0052174373562762265,208.33333333333334,72.29568912920512,108.66666666666667,122.64528799210618,68.66666666666667,122.64528799210618,4,2,0,0,bulboff
7333,1773753932.793076,1773753937.793076,6,173.0,154.61823954501617,0,0,3,3,0,0,6,0,0.011007999999999999,0.005328507183067318,208.33333333333334,72.29568912920512,157.0,156.39309447670635,117.0,156.39309447670635,4,2,0,0,bulboff
7334,1773753933.793076,1773753938.793076,6,173.0,154.61823954501617,0,0,3,3,0,0,6,0,0.011007999999999999,0.005328507183067318,208.33333333333334,72.29568912920512,157.0,156.39309447670635,117.0,156.39309447670635,4,2,0,0,bulboff
7335,1773753934.793076,1773753939.793076,6,173.0,154.61823954501617,0,0,3,3,0,0,6,0,0.011007999999999999,0.005328507183067318,208.33333333333334,72.29568912920512,157.0,156.39309447670635,117.0,156.39309447670635,4,2,0,0,bulboff
7336,1773753935.793076,1773753940.793076,6,173.0,154.61823954501617,0,0,3,3,0,0,6,0,0.011007999999999999,0.005328507183067318,208.33333333333334,72.29568912920512,157.0,156.39309447670635,117.0,156.39309447670635,4,2,0,0,plugoff
7337,1773753936.793076,1773753941.793076,3,173.33333333333334,173.44259376904316,0,0,2,2,0,0,3,0,0.014876666666666668,0.003251237046622922,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,117.33333333333333,175.42614780395007,2,1,0,0,plugoff
7345,1773753944.793076,1773753949.793076,3,70.0,0.0,0,0,0,0,1,1,0,3,0.014583666666666667,0.025258785606860304,255.0,0.0,56.0,0.0,,,0,0,0,0,idle
7346,1773753945.793076,1773753950.793076,9,104.33333333333333,100.61312041677269,0,0,2,2,1,1,3,6,0.015733888888888888,0.01883592643357664,239.44444444444446,46.666666666666664,89.66666666666667,100.96286446015682,117.0,174.85136545077364,2,1,0,0,plugon
7347,1773753946.793076,1773753951.793076,11,98.0909090909091,91.05652590062344,0,0,2,2,1,1,3,8,0.013691727272727272,0.01756504766911214,242.27272727272728,42.21158824088691,83.54545454545455,91.32509363407587,117.0,174.85136545077364,2,1,0,0,plugon
7348,1773753947.793076,1773753952.793076,11,98.0909090909091,91.05652590062344,0,0,2,2,1,1,3,8,0.013691727272727272,0.01756504766911214,242.27272727272728,42.21158824088691,83.54545454545455,91.32509363407587,117.0,174.85136545077364,2,1,0,0,plugon
7349,1773753948.793076,1773753953.793076,11,98.0909090909091,91.05652590062344,0,0,2,2,1,1,3,8,0.013691727272727272,0.01756504766911214,242.27272727272728,42.21158824088691,83.54545454545455,91.32509363407587,117.0,174.85136545077364,2,1,0,0,plugon
7350,1773753949.793076,1773753954.793076,8,108.625,106.67565996313981,0,0,2,2,1,1,3,5,0.013357250000000001,0.016062444341204293,237.5,49.49747468305833,93.875,107.08666383555223,117.0,174.85136545077364,2,1,0,0,plugon
7351,1773753950.793076,1773753955.793076,5,80.0,15.604486534327235,0,0,2,2,1,1,3,2,0.016850999999999998,0.012338954088576552,150.6,97.55152484712886,66.0,15.604486534327235,20.666666666666668,17.897858344878397,2,1,0,0,idle
7352,1773753951.793076,1773753956.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.025083666666666667,0.005483481588674601,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7353,1773753952.793076,1773753957.793076,3,86.66666666666667,17.8978583448784,0,0,2,2,0,0,3,0,0.025083666666666667,0.005483481588674601,81.0,29.444863728670914,72.66666666666667,17.8978583448784,20.666666666666668,17.897858344878397,2,1,0,0,idle
7354,1773753953.793076,1773753958.793076,6,129.5,118.84569828142708,0,0,3,3,0,0,6,0,0.026218333333333333,0.005073509383717218,144.66666666666666,88.45488492257884,114.5,119.57048130705171,68.5,122.24033704142018,4,2,0,0,bulbon
7355,1773753954.793076,1773753959.793076,6,129.5,118.84569828142708,0,0,3,3,0,0,6,0,0.026218333333333333,0.005073509383717218,144.66666666666666,88.45488492257884,114.5,119.57048130705171,68.5,122.24033704142018,4,2,0,0,bulbon
7356,1773753955.793076,1773753960.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.027353000000000002,0.005515457188665325,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbon
7357,1773753956.793076,1773753961.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.027353000000000002,0.005515457188665325,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbon
7358,1773753957.793076,1773753962.793076,6,172.33333333333334,153.58732586599282,0,0,2,2,0,0,6,0,0.019152500000000003,0.011330751921209819,208.33333333333334,72.29568912920512,156.33333333333334,155.36365941450617,116.33333333333333,155.36365941450617,4,1,0,0,bulbchange
7359,1773753958.793076,1773753963.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.010951999999999998,0.009423374077261286,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbchange
7360,1773753959.793076,1773753964.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.010951999999999998,0.009423374077261286,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbchange
7361,1773753960.793076,1773753965.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.010951999999999998,0.009423374077261286,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,bulbchange
7362,1773753961.793076,1773753966.793076,3,172.33333333333334,171.71585055938584,0,0,2,2,0,0,3,0,0.010951999999999998,0.009423374077261286,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,116.33333333333333,173.7018518419805,2,1,0,0,idle
7391,1773753990.793076,1773753995.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.009992666666666665,0.006404148681388755,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbchange
7392,1773753991.793076,1773753996.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.009992666666666665,0.006404148681388755,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbchange
7393,1773753992.793076,1773753997.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.009992666666666665,0.006404148681388755,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbchange
7394,1773753993.793076,1773753998.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.009992666666666665,0.006404148681388755,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,bulbchange
7395,1773753994.793076,1773753999.793076,3,172.66666666666666,172.2914197902302,0,0,2,2,0,0,3,0,0.009992666666666665,0.006404148681388755,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,116.66666666666667,174.27660007394374,2,1,0,0,idle
7406,1773754005.793076,1773754010.793076,5,80.0,15.604486534327235,0,0,2,2,1,1,3,2,0.0010722,0.0012289884865205208,150.6,97.55152484712886,66.0,15.604486534327235,20.666666666666668,17.897858344878397,2,1,0,0,idle
7407,1773754006.793076,1773754011.793076,8,76.25,12.881326462308586,0,0,2,2,1,1,3,5,0.001177375,0.0012772823759283393,189.75,91.41858204357112,62.25,12.881326462308586,20.666666666666668,17.897858344878397,2,1,0,0,idle
7408,1773754007.793076,1773754012.793076,14,95.71428571428571,80.58194927805202,0,0,3,3,1,1,6,8,0.0020691428571428575,0.0036935497592662566,207.71428571428572,78.86641926645389,81.28571428571429,80.80215969260358,69.0,123.4552550521848,4,2,0,0,plugoff
7409,1773754008.793076,1773754013.793076,14,95.71428571428571,80.58194927805202,0,0,3,3,1,1,6,8,0.0020691428571428575,0.0036935497592662566,207.71428571428572,78.86641926645389,81.28571428571429,80.80215969260358,69.0,123.4552550521848,4,2,0,0,plugoff
7410,1773754009.793076,1773754014.793076,14,95.71428571428571,80.58194927805202,0,0,3,3,1,1,6,8,0.0020691428571428575,0.0036935497592662566,207.71428571428572,78.86641926645389,81.28571428571429,80.80215969260358,69.0,123.4552550521848,4,2,0,0,plugoff
7411,1773754010.793076,1773754015.793076,11,127.0909090909091,121.3403927350283,0,0,3,3,1,1,5,6,0.004628090909090909,0.008362968509501223,229.54545454545453,56.632788446912336,112.54545454545455,121.68513765975172,140.4,162.68620101287019,4,2,0,0,plugoff
7412,1773754011.793076,1773754016.793076,12,129.5,115.37409509149711,0,0,4,4,1,1,9,3,0.005647416666666666,0.008450123758731512,220.0,63.31738236133036,114.0,116.3872845288522,93.33333333333333,130.16816046944814,6,3,0,0,plugoff
7413,1773754012.793076,1773754017.793076,6,137.33333333333334,117.9027848130258,0,0,3,3,0,0,6,0,0.008036666666666666,0.010638262163843617,208.33333333333334,72.29568912920512,121.33333333333333,119.50676410424084,81.33333333333333,119.50676410424084,4,2,0,0,bulboff
7414,1773754013.793076,1773754018.793076,6,137.33333333333334,117.9027848130258,0,0,3,3,0,0,6,0,0.008036666666666666,0.010638262163843617,208.33333333333334,72.29568912920512,121.33333333333333,119.50676410424084,81.33333333333333,119.50676410424084,4,2,0,0,bulboff
7415,1773754014.793076,1773754019.793076,6,137.33333333333334,117.9027848130258,0,0,3,3,0,0,6,0,0.008036666666666666,0.010638262163843617,208.33333333333334,72.29568912920512,121.33333333333333,119.50676410424084,81.33333333333333,119.50676410424084,4,2,0,0,idle
