windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,tcpPacketCount,udpPacketCount,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,avgInterPacketTime,stdInterPacketTime,maxInterPacketTime,smallPackets,mediumPackets,largePackets,count_size_200,count_size_368,count_size_369,count_size_74,anomalousRatio,cameraExternalPkts,cameraExternalBytes,rpi_pktsTo,rpi_pktsFrom,rpi_bytesTo,rpi_bytesFrom,rpi_avgLenTo,rpi_avgLenFrom,hub_pktsTo,hub_pktsFrom,hub_bytesTo,hub_bytesFrom,hub_avgLenTo,hub_avgLenFrom,lounge_pktsTo,lounge_pktsFrom,lounge_bytesTo,lounge_bytesFrom,lounge_avgLenTo,lounge_avgLenFrom,bedroom_pktsTo,bedroom_pktsFrom,bedroom_bytesTo,bedroom_bytesFrom,bedroom_avgLenTo,bedroom_avgLenFrom,camera_pktsTo,camera_pktsFrom,camera_bytesTo,camera_bytesFrom,camera_avgLenTo,camera_avgLenFrom,label,packetCount_delta,cameraExternalPkts_delta,lounge_pktsTo_delta,bedroom_pktsTo_delta,hub_pktsTo_delta,camera_pktsTo_delta
1399,1773350907.767854,1773350912.767854,6,72.33333333333333,17.78263822446552,6,0,4,4,4,4,0.31625823974609374,0.5542880451773516,1.4218440055847168,6,0,0,0,0,0,0,0.0,2,163,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
1400,1773350908.767854,1773350913.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.056228041648864746,0.05615413188934326,0.11238217353820801,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,-3.0,-2.0,0.0,0.0,0.0,-1.0
1401,1773350909.767854,1773350914.767854,6,58.0,2.8284271247461903,6,0,3,3,3,3,0.8416130065917968,1.5717624236727084,3.9835379123687744,6,0,0,0,0,0,0,0.0,0,0,2,4,120,228,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,2.0,0.0,0.0,0.0
1402,1773350910.767854,1773350915.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.056035518646240234,0.05596351623535156,0.1119990348815918,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-3.0,0.0,0.0,-2.0,0.0,0.0
1403,1773350911.767854,1773350916.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.056035518646240234,0.05596351623535156,0.1119990348815918,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1404,1773350912.767854,1773350917.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.056035518646240234,0.05596351623535156,0.1119990348815918,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1405,1773350913.767854,1773350918.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.056035518646240234,0.05596351623535156,0.1119990348815918,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1412,1773350920.767854,1773350925.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.025194406509399414,0.025121450424194336,0.05031585693359375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,-2.0,2.0,0.0,0.0
1413,1773350921.767854,1773350926.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.025194406509399414,0.025121450424194336,0.05031585693359375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1414,1773350922.767854,1773350927.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.025194406509399414,0.025121450424194336,0.05031585693359375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1415,1773350923.767854,1773350928.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.025194406509399414,0.025121450424194336,0.05031585693359375,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1416,1773350924.767854,1773350929.767854,7,58.285714285714285,2.7105237087157534,7,0,3,3,3,3,0.6456420024236044,1.4202363551919608,3.82112717628479,7,0,0,0,0,0,0,0.0,0,0,3,4,180,228,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,4.0,0.0,2.0,0.0,0.0,0.0
1417,1773350925.767854,1773350930.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0007786750793457031,0.000998713619537124,0.0021910667419433594,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-3.0,0.0,0.0,-2.0,0.0,0.0
1418,1773350926.767854,1773350931.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0007786750793457031,0.000998713619537124,0.0021910667419433594,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1419,1773350927.767854,1773350932.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0007786750793457031,0.000998713619537124,0.0021910667419433594,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1420,1773350928.767854,1773350933.767854,4,58.5,2.598076211353316,4,0,2,2,2,2,0.0007786750793457031,0.000998713619537124,0.0021910667419433594,4,0,0,0,0,0,0,0.0,0,0,2,2,120,114,60.0,57.0,0,0,0,0,0.0,0.0,2,2,114,120,57.0,60.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
1421,1773350929.767854,1773350934.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.04623487591743469,0.05533511898579609,0.1446850299835205,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,5.0,0.0,-2.0,5.0,0.0,0.0
1422,1773350930.767854,1773350935.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.04623487591743469,0.05533511898579609,0.1446850299835205,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
1423,1773350931.767854,1773350936.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.04623487591743469,0.05533511898579609,0.1446850299835205,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
1424,1773350932.767854,1773350937.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.04623487591743469,0.05533511898579609,0.1446850299835205,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
1425,1773350933.767854,1773350938.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.04623487591743469,0.05533511898579609,0.1446850299835205,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
1434,1773350942.767854,1773350947.767854,17,188.0,140.39859225035823,17,0,3,3,4,4,0.02609337866306305,0.03274112102886431,0.09998106956481934,9,8,0,2,4,0,0,0.35294117647058826,0,0,3,8,460,1700,153.33333333333334,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,7,1874,1322,187.4,188.85714285714286,0,0,0,0,0.0,0.0,bulbon,8.0,0.0,0.0,5.0,0.0,0.0
1435,1773350943.767854,1773350948.767854,17,188.0,140.39859225035823,17,0,3,3,4,4,0.02609337866306305,0.03274112102886431,0.09998106956481934,9,8,0,2,4,0,0,0.35294117647058826,0,0,3,8,460,1700,153.33333333333334,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,7,1874,1322,187.4,188.85714285714286,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
1436,1773350944.767854,1773350949.767854,17,188.0,140.39859225035823,17,0,3,3,4,4,0.02609337866306305,0.03274112102886431,0.09998106956481934,9,8,0,2,4,0,0,0.35294117647058826,0,0,3,8,460,1700,153.33333333333334,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,7,1874,1322,187.4,188.85714285714286,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
1437,1773350945.767854,1773350950.767854,17,188.0,140.39859225035823,17,0,3,3,4,4,0.02609337866306305,0.03274112102886431,0.09998106956481934,9,8,0,2,4,0,0,0.35294117647058826,0,0,3,8,460,1700,153.33333333333334,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,7,1874,1322,187.4,188.85714285714286,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
1438,1773350946.767854,1773350951.767854,17,188.0,140.39859225035823,17,0,3,3,4,4,0.02609337866306305,0.03274112102886431,0.09998106956481934,9,8,0,2,4,0,0,0.35294117647058826,0,0,3,8,460,1700,153.33333333333334,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,7,1874,1322,187.4,188.85714285714286,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
1440,1773350948.767854,1773350953.767854,2,70.0,0.0,0,2,1,1,0,0,0.2998189926147461,0.0,0.2998189926147461,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,140,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-15.0,0.0,0.0,-10.0,0.0,0.0
1441,1773350949.767854,1773350954.767854,5,70.0,0.0,0,5,1,1,0,0,0.2996322512626648,0.0028680329541811806,0.3029921054840088,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,5,0,350,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,0.0,0.0,0.0,0.0
1442,1773350950.767854,1773350955.767854,8,70.0,0.0,0,8,1,1,0,0,0.3009392874581473,0.01582662126349906,0.3281378746032715,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,3.0,0.0,0.0,0.0,0.0,0.0
1443,1773350951.767854,1773350956.767854,8,70.0,0.0,0,8,1,1,0,0,0.3009392874581473,0.01582662126349906,0.3281378746032715,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1444,1773350952.767854,1773350957.767854,8,70.0,0.0,0,8,1,1,0,0,0.3009392874581473,0.01582662126349906,0.3281378746032715,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,8,0,560,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1445,1773350953.767854,1773350958.767854,6,70.0,0.0,0,6,1,1,0,0,0.3012264251708984,0.018716873725396953,0.3281378746032715,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,6,0,420,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-2.0,0.0,0.0,0.0,0.0,0.0
1446,1773350954.767854,1773350959.767854,3,70.0,0.0,0,3,1,1,0,0,0.2899540662765503,0.019137978553771973,0.30909204483032227,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,3,0,210,0.0,70.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-3.0,0.0,0.0,0.0,0.0,0.0
1449,1773350957.767854,1773350962.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.03087902069091797,0.030805110931396484,0.06168413162231445,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,2.0,0.0,0.0
1450,1773350958.767854,1773350963.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.03087902069091797,0.030805110931396484,0.06168413162231445,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1451,1773350959.767854,1773350964.767854,6,72.33333333333333,17.78263822446552,6,0,4,4,4,4,0.2370676040649414,0.4301982229711799,1.096296787261963,6,0,0,0,0,0,0,0.0,2,163,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,1,2,97,163,97.0,81.5,idle,3.0,2.0,0.0,0.0,0.0,1.0
1452,1773350960.767854,1773350965.767854,6,72.33333333333333,17.78263822446552,6,0,4,4,4,4,0.2370676040649414,0.4301982229711799,1.096296787261963,6,0,0,0,0,0,0,0.0,2,163,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
1453,1773350961.767854,1773350966.767854,6,72.33333333333333,17.78263822446552,6,0,4,4,4,4,0.2370676040649414,0.4301982229711799,1.096296787261963,6,0,0,0,0,0,0,0.0,2,163,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
1454,1773350962.767854,1773350967.767854,3,86.66666666666667,14.613540144521982,3,0,2,2,2,2,0.013641595840454102,0.01253056526184082,0.026172161102294922,3,0,0,0,0,0,0,0.0,2,163,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,97,163,97.0,81.5,idle,-3.0,0.0,0.0,-2.0,0.0,0.0
1455,1773350963.767854,1773350968.767854,3,86.66666666666667,14.613540144521982,3,0,2,2,2,2,0.013641595840454102,0.01253056526184082,0.026172161102294922,3,0,0,0,0,0,0,0.0,2,163,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,97,163,97.0,81.5,idle,0.0,0.0,0.0,0.0,0.0,0.0
1461,1773350969.767854,1773350974.767854,8,196.125,141.06597525626086,8,0,3,3,4,4,0.04307171276637486,0.044172454814181174,0.1137549877166748,4,4,0,1,2,0,0,0.375,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,3,937,632,187.4,210.66666666666666,0,0,0,0,0.0,0.0,bulboff,5.0,-2.0,0.0,5.0,0.0,-1.0
1462,1773350970.767854,1773350975.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.05477800965309143,0.051638810514686224,0.13672208786010742,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,1.0,0.0,0.0,0.0,0.0,0.0
1463,1773350971.767854,1773350976.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.05477800965309143,0.051638810514686224,0.13672208786010742,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
1464,1773350972.767854,1773350977.767854,9,181.0,139.70922183831198,9,0,3,3,4,4,0.05477800965309143,0.051638810514686224,0.13672208786010742,5,4,0,1,2,0,0,0.3333333333333333,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,0.0,0.0,0.0,0.0,0.0,0.0
1465,1773350973.767854,1773350978.767854,11,163.54545454545453,131.68444626617736,11,0,5,5,5,5,0.425282621383667,1.1172316420717574,3.774087905883789,7,4,0,1,2,0,0,0.2727272727272727,0,0,2,4,260,850,130.0,212.5,0,0,0,0,0.0,0.0,1,1,85,85,85.0,85.0,5,4,937,692,187.4,173.0,0,0,0,0,0.0,0.0,bulboff,2.0,0.0,1.0,0.0,0.0,0.0
1466,1773350974.767854,1773350979.767854,4,72.5,12.5,4,0,3,3,3,2,1.3296980063120525,1.7293098794274442,3.774087905883789,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,85,145,85.0,72.5,0,1,0,60,0.0,60.0,0,0,0,0,0.0,0.0,bulboff,-7.0,0.0,0.0,-5.0,0.0,0.0
1467,1773350975.767854,1773350980.767854,3,76.66666666666667,11.785113019775793,3,0,2,2,2,2,0.10750305652618408,0.06698882579803467,0.17449188232421875,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,85,145,85.0,72.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-1.0,0.0,0.0,0.0,0.0,0.0
1468,1773350976.767854,1773350981.767854,6,76.66666666666667,11.785113019775793,6,0,4,4,3,3,0.49521660804748535,0.829518744361023,2.150974988937378,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,85,145,85.0,72.5,1,2,85,145,85.0,72.5,0,0,0,0,0.0,0.0,idle,3.0,0.0,0.0,1.0,0.0,0.0
1469,1773350977.767854,1773350982.767854,6,76.66666666666667,11.785113019775793,6,0,4,4,3,3,0.49521660804748535,0.829518744361023,2.150974988937378,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,85,145,85.0,72.5,1,2,85,145,85.0,72.5,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1470,1773350978.767854,1773350983.767854,4,72.5,12.5,4,0,3,3,3,2,0.7536923090616862,0.9883418893205215,2.150974988937378,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,0,60,0.0,60.0,1,2,85,145,85.0,72.5,0,0,0,0,0.0,0.0,idle,-2.0,0.0,-1.0,0.0,0.0,0.0
1471,1773350979.767854,1773350984.767854,3,76.66666666666667,11.785113019775793,3,0,2,2,2,2,0.05505096912384033,0.030501961708068848,0.08555293083190918,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,85,145,85.0,72.5,0,0,0,0,0.0,0.0,idle,-1.0,0.0,0.0,0.0,0.0,0.0
1472,1773350980.767854,1773350985.767854,3,76.66666666666667,11.785113019775793,3,0,2,2,2,2,0.05505096912384033,0.030501961708068848,0.08555293083190918,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,2,85,145,85.0,72.5,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1477,1773350985.767854,1773350990.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.03904104232788086,0.03896689414978027,0.07800793647766113,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,1.0,0.0,0.0
1478,1773350986.767854,1773350991.767854,3,58.0,2.8284271247461903,3,0,2,2,2,2,0.03904104232788086,0.03896689414978027,0.07800793647766113,3,0,0,0,0,0,0,0.0,0,0,1,2,60,114,60.0,57.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,114,60,57.0,60.0,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
1479,1773350987.767854,1773350992.767854,5,182.0,151.8841663900487,5,0,2,2,2,2,0.7237220406532288,1.208814018276478,2.8167240619659424,3,2,0,0,2,0,0,0.4,0,0,1,4,60,850,60.0,212.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,1,850,60,212.5,60.0,0,0,0,0,0.0,0.0,bulbon,2.0,0.0,0.0,2.0,0.0,0.0
1480,1773350988.767854,1773350993.767854,18,184.11111111111111,144.8891871162575,18,0,3,3,4,4,0.19506277757532456,0.6574270725027502,2.8167240619659424,10,8,0,2,2,0,0,0.2222222222222222,0,0,3,10,460,1878,153.33333333333334,187.8,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,6,2052,1262,171.0,210.33333333333334,0,0,0,0,0.0,0.0,bulbon,13.0,0.0,0.0,8.0,0.0,0.0
1481,1773350989.767854,1773350994.767854,18,184.11111111111111,144.8891871162575,18,0,3,3,4,4,0.19506277757532456,0.6574270725027502,2.8167240619659424,10,8,0,2,2,0,0,0.2222222222222222,0,0,3,10,460,1878,153.33333333333334,187.8,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,6,2052,1262,171.0,210.33333333333334,0,0,0,0,0.0,0.0,bulbon,0.0,0.0,0.0,0.0,0.0,0.0
1482,1773350990.767854,1773350995.767854,15,209.33333333333334,146.194695146195,15,0,3,3,4,4,0.03009007658277239,0.05459059684987284,0.20629191398620605,7,8,0,2,2,0,0,0.26666666666666666,0,0,2,8,400,1764,200.0,220.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,5,1938,1202,193.8,240.4,0,0,0,0,0.0,0.0,bulbchange,-3.0,0.0,0.0,-2.0,0.0,0.0
1483,1773350991.767854,1773350996.767854,15,209.33333333333334,146.194695146195,15,0,3,3,4,4,0.03009007658277239,0.05459059684987284,0.20629191398620605,7,8,0,2,2,0,0,0.26666666666666666,0,0,2,8,400,1764,200.0,220.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,5,1938,1202,193.8,240.4,0,0,0,0,0.0,0.0,bulbchange,0.0,0.0,0.0,0.0,0.0,0.0
1484,1773350992.767854,1773350997.767854,13,184.92307692307693,142.09880719385774,13,0,3,3,4,4,0.017907261848449707,0.02580898228481057,0.0762948989868164,7,6,0,2,0,0,0,0.15384615384615385,0,0,2,6,400,1028,200.0,171.33333333333334,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,5,1202,1202,150.25,240.4,0,0,0,0,0.0,0.0,bulbchange,-2.0,0.0,0.0,-2.0,0.0,0.0
1486,1773350994.767854,1773350999.767854,2,90.0,0.0,0,2,2,2,0,0,0.02779102325439453,0.0,0.02779102325439453,2,0,0,0,0,0,0,0.0,0,0,1,1,90,90,90.0,90.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,-11.0,0.0,0.0,-8.0,0.0,0.0
1487,1773350995.767854,1773351000.767854,2,90.0,0.0,0,2,2,2,0,0,0.02779102325439453,0.0,0.02779102325439453,2,0,0,0,0,0,0,0.0,0,0,1,1,90,90,90.0,90.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1488,1773350996.767854,1773351001.767854,2,90.0,0.0,0,2,2,2,0,0,0.02779102325439453,0.0,0.02779102325439453,2,0,0,0,0,0,0,0.0,0,0,1,1,90,90,90.0,90.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1489,1773350997.767854,1773351002.767854,2,90.0,0.0,0,2,2,2,0,0,0.02779102325439453,0.0,0.02779102325439453,2,0,0,0,0,0,0,0.0,0,0,1,1,90,90,90.0,90.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
1490,1773350998.767854,1773351003.767854,2,90.0,0.0,0,2,2,2,0,0,0.02779102325439453,0.0,0.02779102325439453,2,0,0,0,0,0,0,0.0,0,0,1,1,90,90,90.0,90.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0
